,Site1,Site2,Site3,Site4,Site5,Site6,Site7
192,8981.0,8498.0,8686.5,8846.0,7325.5,8836.5,8079.5
193,8923.0,8607.0,8726.5,8852.0,8739.0,7566.0,6913.0
194,9066.5,8620.5,8731.5,8433.5,8352.5,8298.5,6965.0
195,8518.0,7720.5,8257.5,8145.5,8086.5,8168.5,8180.0
196,7174.5,6633.5,8106.0,8573.5,7572.5,8715.5,8406.5
197,8769.5,8474.5,8670.5,8957.0,8545.5,8723.0,8508.0
198,8695.5,8581.5,8824.0,8923.0,8672.5,8767.5,8521.5
199,8810.5,8698.0,8945.5,8848.0,8618.0,8610.5,8386.5
200,8806.5,8555.0,8788.0,9101.5,8762.5,8622.0,8234.0
201,8914.5,8619.0,8763.5,8766.5,8223.0,8388.5,6792.5
202,8826.0,8573.5,8773.5,8367.5,7977.5,7893.5,7514.5
203,8843.0,8571.0,8335.5,7428.5,7658.5,8099.0,7725.0
204,8363.5,7992.0,8276.5,8418.0,8068.0,8275.5,8043.5
205,8426.5,8280.0,8292.5,8355.0,8074.5,8314.0,8106.0
206,8529.5,8351.5,8413.5,8520.5,8172.5,8358.5,7790.0
207,8418.5,8413.0,8585.5,8586.5,8274.0,8530.5,8058.5
208,8669.0,8396.0,8299.0,8375.5,8190.0,6847.5,6225.5
209,8361.5,7985.5,8157.5,7745.0,6854.5,7334.5,6245.0
210,8026.0,7222.5,7848.5,8030.5,7420.5,7858.0,7304.5
211,8191.5,7984.0,7440.0,7196.0,6783.0,7386.0,7171.5
212,7551.0,6481.0,5929.0,7502.5,7560.5,7830.5,7566.5
213,7884.5,7282.5,6987.0,7191.0,7369.0,7533.0,6703.5
214,7750.0,7545.5,7348.0,7911.5,7847.0,7946.5,7667.5
215,7802.5,7800.5,7956.5,7725.5,7921.5,7870.5,7630.0
216,7948.5,8081.0,8123.0,8388.0,8096.5,8122.0,7683.5
217,8050.5,8010.5,8256.0,8290.5,8164.5,8075.5,7428.5
218,7521.5,7878.5,8080.0,8361.0,6562.5,8149.0,7566.0
219,7926.5,7697.0,8093.5,8181.5,7591.0,8061.0,7555.5
220,7998.0,7868.0,8150.5,7198.0,7912.0,8012.0,7741.0
221,7875.5,7784.5,8183.5,8086.0,7802.5,7983.0,7778.0
222,8047.0,7941.0,8287.5,8256.5,7901.5,7938.0,7690.5
223,8037.5,8012.0,8271.0,8139.5,7870.5,7634.5,7240.5
224,8097.5,7964.5,8313.0,8076.0,7626.0,7590.0,5996.0
225,8069.0,7947.0,8116.5,7579.5,7431.5,7392.0,6825.0
226,7990.5,7941.0,7786.5,7111.5,7186.0,7257.5,6592.5
227,7991.5,7850.0,7767.5,7417.5,7294.5,7144.5,6692.0
228,7813.5,7754.0,7858.5,7729.0,7331.5,7195.0,7088.0
229,7766.5,7688.0,8013.0,8137.5,7689.5,7562.0,7123.5
230,7635.0,7588.0,7966.5,8244.0,7901.5,7900.5,7074.5
231,7498.0,7493.5,7879.5,8131.5,7810.0,8183.5,7708.5
232,7339.0,7449.0,7787.5,8001.5,7341.5,7823.5,7066.0
233,7305.0,7336.0,7691.5,7746.0,7425.0,7386.0,5396.5
234,7354.0,7329.0,7488.0,7570.0,7617.5,7325.5,6444.0
235,7510.5,7460.5,7410.5,6627.5,6944.5,5425.5,5970.0
236,7493.0,7125.5,6844.5,4684.0,6528.0,4071.0,5208.0
237,7444.5,7226.5,7111.0,7236.0,7176.5,7151.5,7026.0
238,7324.5,7107.5,7104.5,5671.5,6053.0,5851.0,3433.5
239,7026.0,7033.5,6631.5,4996.5,4448.0,3669.0,4589.0
240,4992.0,1644.5,3714.5,4635.0,1500.0,2583.5,4144.0
241,5970.0,2063.5,6679.5,7218.0,4936.5,6731.5,4591.0
242,4172.0,6139.5,5611.0,7225.0,5786.0,6785.0,6741.0
243,1591.0,1495.0,4867.5,7268.0,7121.0,7487.5,5629.5
244,2404.5,4453.5,6012.5,7316.0,7158.5,7444.5,7326.0
245,1964.0,6448.5,6966.0,7278.0,7081.5,7230.0,7040.5
246,2676.0,6771.0,7048.0,7294.0,7077.0,7352.0,7222.0
247,6426.5,6888.5,7258.5,7541.5,7306.5,7107.0,7045.5
248,6881.0,6871.5,7196.0,7358.5,7262.0,7249.0,6511.0
249,6909.5,6907.0,7074.5,6095.0,5809.0,2905.0,5292.0
250,6268.5,6519.5,6949.5,7106.0,7059.5,7257.5,7085.0
251,6663.5,6597.5,6906.5,7270.5,6845.0,7427.0,7349.0
252,6423.5,6554.5,7007.0,7253.0,7090.0,7285.0,6546.5
253,6463.5,6569.0,6946.0,7173.5,7035.5,7044.0,6617.5
254,6187.5,5269.5,4573.5,6443.5,6167.0,6787.5,6762.5
255,4183.5,4268.0,5873.5,6592.5,6467.0,6906.0,6612.5
256,2776.5,5311.0,6397.5,6711.0,6288.0,6829.0,6696.5
257,5674.0,6248.5,6479.0,6791.5,6678.5,6685.5,6402.5
258,6313.5,6227.0,6522.0,6567.5,6526.0,6572.0,6375.0
259,6298.5,6352.5,6557.0,6566.0,6436.5,6283.5,6249.0
260,6275.5,6203.0,6425.0,6609.5,6461.5,6530.5,6194.5
261,6104.5,6120.0,6253.5,6163.5,5864.5,6497.0,6383.5
262,6059.0,5974.5,6166.0,6425.5,5125.5,6447.0,6158.5
263,5859.5,5843.0,6114.5,6442.0,975.0,6447.5,6226.0
264,1248.0,3689.0,1876.0,6365.0,2125.0,6492.5,6224.0
265,6180.5,6080.5,5877.5,6403.5,2958.0,6530.5,6440.5
266,5797.5,5875.5,6196.5,6542.5,6370.5,6611.5,6513.5
267,5959.5,5793.5,6139.5,6513.5,6365.0,6512.0,6255.0
268,5872.5,5717.0,5954.5,6243.5,5937.0,5926.5,6026.5
269,4541.5,5393.0,5881.5,5735.5,3552.5,6208.0,6093.5
270,5467.0,5485.0,5672.0,6125.5,3926.0,6206.5,6043.0
271,5537.5,5448.0,5725.5,6039.0,5728.0,6230.0,6064.0
272,5253.5,5362.0,5760.5,6030.0,4607.5,6067.0,5936.0
273,5452.0,5450.0,5818.5,5959.5,5642.0,5864.0,5669.5
274,5415.0,5376.0,5631.0,5890.5,5304.0,5841.5,5746.5
275,5277.0,5381.5,5632.0,5746.5,3840.0,5778.5,5538.0
276,5353.5,5374.5,5551.5,5482.5,1825.5,4432.5,5545.5
277,5402.0,5301.0,5346.5,5537.5,4552.5,5731.5,5656.5
278,5241.5,5142.5,5320.0,5686.0,1405.0,5851.5,5773.0
279,5179.0,5004.5,5182.0,5370.0,3203.5,5683.0,5632.0
280,5120.0,5036.5,5233.0,5544.0,3294.0,5739.5,5422.5
281,1023.5,1726.5,4869.0,5424.0,3201.5,5178.0,3987.0
282,1647.0,2261.0,1776.0,4727.5,5338.0,5681.5,5425.5
283,1672.5,1176.0,2809.5,5433.5,3821.5,4746.5,5565.5
284,1423.0,4001.0,3182.0,5438.0,5248.5,5559.0,5565.0
285,3893.5,4652.5,5048.5,5473.5,5401.5,5575.0,5517.5
286,4551.0,4764.0,5006.0,5342.5,5309.0,5530.5,5558.0
287,4313.5,4681.5,4662.5,4699.0,4732.0,5436.0,5434.0
288,4622.0,4759.5,4974.5,5312.0,5231.5,5471.5,5454.5
289,4385.5,4491.0,4929.5,5255.5,5107.0,5391.5,5290.5
290,3905.5,4365.5,4241.5,2712.5,2992.0,2941.0,4332.0
291,4377.5,4477.5,4747.5,5038.0,4272.5,4379.5,3742.0
292,1119.5,3097.5,4153.0,4904.5,2239.5,5004.5,4954.5
293,4525.0,4580.0,1576.0,4903.5,2673.5,5013.5,4156.5
294,4578.5,4686.5,4727.5,3690.0,4821.0,1562.0,2755.0
295,4302.5,4367.5,4516.0,2323.5,4087.0,1399.5,3180.5
296,4169.5,4033.5,4502.5,4735.0,4679.5,4659.0,4142.5
297,603.0,932.5,3961.5,4465.0,4767.0,4744.5,4406.5
298,1779.5,792.5,698.5,3237.5,3396.5,4216.0,4129.5
299,3382.0,4166.0,4293.5,3395.0,3000.0,3314.0,3663.5
300,932.0,1011.5,3359.5,4571.0,3256.5,4729.0,4676.5
301,2902.0,3218.0,1008.5,2190.5,776.5,4400.5,4365.0
302,2076.0,1037.0,3756.5,4648.0,4617.5,4631.0,3224.5
303,3608.5,3974.0,3939.5,4652.5,4609.5,4769.0,4725.0
304,2151.0,2611.5,3935.0,4581.5,4587.0,4677.5,4657.5
305,3559.5,3795.5,4073.0,4429.0,4441.5,4307.0,3543.0
306,3753.0,3892.0,4159.5,4497.0,4502.5,4016.0,4165.0
307,3518.0,3517.0,4075.5,4206.5,4391.5,4123.0,2918.0
308,2610.0,3216.5,3499.5,3919.5,3135.5,3875.0,3995.0
309,3730.5,3709.0,1782.0,3234.5,3866.5,4060.5,2718.5
310,3057.0,3713.5,4006.0,4429.5,4477.5,4522.0,4451.0
311,1006.0,3448.0,3925.5,4261.5,4292.5,4461.0,4477.0
312,2333.5,3492.5,2800.0,4181.5,2378.0,4319.0,4285.5
313,1332.0,2799.0,2779.0,4211.0,4000.0,2243.0,2345.0
314,2660.5,3546.5,3827.0,4044.0,4233.5,4020.0,3710.0
315,3199.0,3572.0,3830.0,4206.0,4240.5,4369.5,4360.0
316,1118.0,1484.5,3670.0,4192.5,4171.5,4343.5,4295.5
317,898.5,2222.5,3737.0,4141.5,4033.0,4072.0,3377.0
318,1268.5,2169.0,3597.5,3967.0,4154.5,4295.5,4301.5
319,3284.0,3374.5,3635.5,3969.5,3982.5,4154.0,4125.0
320,3334.0,3452.5,3704.5,4029.0,4080.5,4177.5,4094.0
321,3228.5,3315.0,3669.0,4007.5,4123.5,4148.5,4152.0
322,2066.0,2963.5,3618.0,3861.5,4023.0,4109.5,4155.5
323,2643.5,2769.5,3400.5,3061.0,2721.5,3631.5,3322.0
324,1362.0,224.5,2217.5,3281.0,3636.5,2586.0,2424.0
325,3084.0,2247.0,1161.0,3694.5,3549.0,3866.0,3814.0
326,1602.5,1421.0,1847.5,3764.0,3822.5,3905.0,3855.0
327,2789.0,2839.5,3116.0,3707.0,3441.0,3719.5,3595.0
328,1968.0,688.5,2006.5,3618.0,3676.0,3804.0,3812.5
329,1452.0,1372.0,1639.5,3633.5,3649.5,3777.5,3807.0
330,1386.5,443.5,1270.0,2984.5,3567.5,3720.0,3730.5
331,2280.0,632.0,2744.0,3576.5,3617.5,3756.0,3744.5
332,262.5,2165.5,2441.0,3132.5,2913.5,3396.5,3692.5
333,2128.5,2835.0,2741.0,3282.0,3240.0,3617.5,2851.5
334,2447.0,2465.0,2106.0,2287.0,1795.0,2214.5,2489.0
335,2710.0,2971.0,3184.0,3383.5,3398.0,3297.0,3165.5
336,2038.0,1499.0,3145.5,3432.0,3455.0,3650.0,3625.5
337,1979.0,1877.0,2237.5,2620.5,2321.5,3186.5,3165.5
338,2776.5,1644.0,1606.0,3472.5,3065.5,3513.0,3545.5
339,2179.0,1081.0,1788.0,2141.0,1460.5,2624.0,2297.5
340,1339.5,1604.0,1568.5,2655.5,3053.5,2625.0,2755.5
341,2393.0,2686.5,2644.5,3301.5,589.0,2297.0,3493.5
342,718.0,1538.0,2826.5,2730.0,1835.0,2713.5,2729.5
343,2402.5,879.0,2608.0,3110.0,2127.5,2906.5,2684.0
344,566.5,805.0,1611.5,2202.0,2747.5,3042.0,3343.0
345,2379.0,2485.0,2839.5,3265.5,3127.5,3462.0,3413.0
346,767.0,727.5,2310.0,3346.0,3188.0,3526.5,3401.5
347,483.0,541.5,1832.0,2761.0,2544.0,3272.5,3351.0
348,2393.0,1215.5,2554.0,3273.0,3311.5,3265.0,3077.5
349,2355.5,2765.0,2693.5,3371.0,3469.0,3581.5,3598.0
350,2743.0,2874.5,593.5,3173.5,3511.0,3582.5,3526.5
351,2656.0,2685.0,3077.5,3364.5,3492.0,3642.0,3683.0
352,2108.5,2436.5,3068.0,2882.5,3472.0,3179.0,3207.5
353,1715.0,2004.5,2773.5,2666.5,3218.5,3434.5,3562.5
354,490.0,1805.0,2980.5,3438.0,3440.0,3559.0,3501.5
355,1642.5,2057.0,2796.5,3043.0,3428.5,3534.0,3402.0
356,710.0,1361.0,2525.5,3163.5,2979.5,3020.5,3114.5
357,2291.0,2105.5,1284.0,3218.0,3055.5,3393.5,3143.0
358,1967.0,1906.5,2895.5,3400.0,3511.0,3612.0,3574.0
359,2230.0,2422.0,3202.0,3505.5,3597.0,3603.5,3527.0
360,1700.5,2560.5,2445.0,3356.0,3280.0,3644.0,3543.0
361,2689.5,2816.0,3173.0,3379.5,3580.0,3614.0,3606.0
362,1966.0,2142.5,2750.5,2943.5,3410.0,3589.0,3594.5
363,2713.0,2802.5,2748.5,3151.5,2742.0,3595.0,3275.0
364,2241.5,2074.5,2420.0,3117.0,3133.5,3379.5,3224.0
365,2443.0,2555.0,3169.5,3492.0,3422.0,2885.5,2736.5
366,2623.0,2535.5,2955.0,3337.0,3559.5,3622.0,3543.5
367,2595.5,2948.5,3254.5,3449.0,3638.0,3686.5,3678.5
368,2760.5,2803.5,3243.5,3365.0,3597.5,3714.0,3730.0
369,2769.5,2983.5,2921.0,2439.5,1344.0,1995.0,1914.0
370,2220.0,2569.5,3072.5,3334.0,3410.5,3618.0,3592.5
371,2087.0,1138.5,2587.0,2562.0,2985.0,2885.0,3116.0
372,813.0,1382.0,819.0,1146.5,656.0,1341.5,2205.5
373,1183.0,894.5,1322.0,1690.0,3246.0,1871.0,2229.0
374,780.0,302.5,571.5,2423.0,925.0,3417.0,3570.5
375,1288.5,815.0,1649.0,1375.0,2151.0,476.0,890.0
376,2934.5,2985.0,2504.5,2098.0,1083.5,2343.5,3256.5
377,303.5,2483.0,3243.0,3431.0,3564.0,3463.0,3565.0
378,2950.5,3075.5,2656.5,3380.0,3629.5,3726.0,3818.0
