datetime,realization,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletions,CCC_pump,BRK_pump,EAST_gains
12/1/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4785.513171,8457.653278,7019.5329,2870.080804,315.0268123,1100.13586,171.3050842,1026.674026,1570.07663,515.4436931,2047.465643,720.9759174,142.4489906,57.46273739,494.4263491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425.28221,6840.968423,17310.22927,2997.136102,450.618002,1199.240663,143.4218777,1739.932634,1637.050393,508.0500073,2271.420657,827.7622272,139.8847691,60.26553762,675.8730179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3959.086564,10615.20203,6137.202429,3251.531897,423.5093686,1096.776643,143.4218777,1606.638642,1758.738752,604.8983213,1138.934296,739.1215104,130.1068038,59.21395428,487.1696599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4275.623973,18966.37685,3987.573094,3249.107722,367.1791169,1263.065797,163.3407067,1940.45541,1721.186989,630.3469521,1247.1341,753.0813853,124.4495524,56.41115404,375.5815041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22350.51918,14648.17049,3859.56176,3856.5775,6306.539044,1462.931355,4157.247301,6359.325785,2090.381469,865.9069623,1087.498474,1692.466503,167.6521951,77.43428883,502.5956442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12537.40827,12322.74331,3202.552595,7348.245337,4756.616732,1750.105028,1671.257574,3672.630877,3160.413146,1180.260341,1058.568901,1558.478636,332.2213378,147.1576775,630.5223903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9861.279639,28020.93123,4364.66592,7527.063905,2782.896917,1802.149243,912.3233759,2333.87308,2019.407346,820.7631927,1210.722953,1112.52572,220.1139722,98.80724039,537.0685978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/8/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220.79665,49789.94526,3788.948625,7388.172928,1923.488406,1928.159329,515.9181751,2201.871949,1934.2384,764.9581639,1463.582929,893.3646617,188.2258323,82.33918924,523.4678253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21766.17713,109587.3104,3782.274416,7367.068344,1746.141756,2598.268031,876.4600209,3005.126627,1903.784049,920.9047082,1331.794017,1334.492219,222.6781937,120.878759,752.0756142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52289.58842,104924.0206,3290.518674,8242.908573,6031.130695,2922.519264,7718.822256,8014.18815,2941.425718,1061.243784,1147.49873,6351.967506,1553.598958,696.2100325,1341.766248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41792.86501,56112.58902,2489.480073,9490.645794,6348.318514,2920.784457,3430.202155,6023.052581,2401.7643,1048.942331,1716.455211,5766.415841,3267.736142,2308.684044,5083.067911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36251.76824,48265.04949,3105.242624,19190.91144,13914.96481,2568.145469,9093.268774,11235.09332,2237.491468,978.3499308,687.8618274,3328.487531,1174.553139,831.4547424,2842.325931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29460.7661,46873.8347,3570.435012,13422.65792,11636.7831,2529.506582,4679.11116,6529.337036,2240.58852,847.0319204,868.9331474,2398.87657,713.8114229,437.2709651,1968.726531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19770.61521,34031.13457,4192.738288,9702.547223,6381.694068,2625.236397,2896.352302,4349.055869,4487.113058,1043.188839,889.2859822,2081.973944,525.5855906,317.4480555,1461.523699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14928.92398,26886.97459,3437.08431,7929.762181,4324.655424,3799.22773,2087.613146,3123.164857,6674.922641,1000.518174,978.2158109,1843.960322,428.3946109,252.2733514,1250.137668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12416.70441,24323.71963,3226.579749,6787.833077,3223.262141,2677.280612,1782.758858,2841.450396,7729.727143,909.4105381,1255.747755,1707.167014,368.2202142,215.8305493,1050.556635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10095.35488,21036.10031,2429.545673,9290.580043,2588.886502,2647.000341,1603.599794,2846.492555,8221.642332,3418.522522,2974.294853,1591.358406,340.9616415,192.0046143,920.819397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8213.164335,18554.45292,5056.380973,9271.757036,2146.696427,6966.985646,1256.936467,3158.718541,16680.20919,8722.242709,5929.27051,1556.458718,309.083479,174.8443952,917.1984121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7358.084663,16435.76492,10629.87968,9274.038612,1819.159785,10176.69435,695.1876367,2677.774166,19650.79882,10339.24307,12198.28816,1474.090968,290.56521,157.3215611,810.1438472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18837.35917,7675.207222,9274.038612,1587.595869,7811.836744,525.8854752,2384.55324,13994.80649,4896.747119,8235.022732,1419.665411,269.4827195,149.9626107,758.4344169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17610.13674,7115.374545,9288.155868,14348.84701,4988.359199,13668.92188,6665.087464,7588.811249,2985.921426,4808.634077,1499.22772,260.223585,138.401593,847.3398991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340.560936,15671.76261,25472.78725,9307.121473,13846.05269,4180.569891,13019.47027,5799.646161,5856.397444,2651.091253,4161.379477,2943.24436,553.8718474,284.5140862,1380.787512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9809.952297,18203.92897,25492.80988,9252.934028,6020.805883,3690.092587,4501.844621,3851.56287,5828.007795,1973.101799,3801.451777,2063.12138,536.39124,276.8031861,1085.942195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047.526043,15385.7475,10145.99951,9257.63978,3623.768789,3300.39181,3105.476351,2656.183383,4091.593631,1745.781199,3756.41467,1813.998211,368.2202142,194.4575977,850.0629975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7651.834988,16153.63589,9265.137364,9259.921357,2716.145809,3253.394307,2537.718753,1984.80055,4689.970004,2368.670396,3765.028324,1730.844937,325.5364023,174.8443952,890.8800343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18278.17404,19357.31598,19062.87663,9281.168539,2641.230896,3720.372858,2708.992295,3399.837159,5865.559558,2173.38483,4460.396336,1894.233826,315.7684145,165.3844111,810.1438472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33512.80592,27158.22261,13840.97527,31347.43693,9917.822014,3102.150662,4276.791818,4817.330204,4664.677408,1651.34192,3669.662865,3858.940332,1148.910924,583.3834583,1817.116189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36028.4097,62911.66555,34749.93819,58592.31388,7850.458558,3290.298387,3260.821138,3526.796131,4689.970004,5690.318975,3496.036203,2389.001417,674.2106633,389.2778104,1693.767192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52130.53006,126686.0397,26336.42994,55232.69229,6529.84311,8078.83934,3029.775338,4775.4415,16138.22498,7949.173275,8732.153641,2169.952577,512.7345505,284.5140862,1170.314086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102294.8281,167101.218,21611.08975,72651.10388,14572.15108,4269.518187,5985.899898,10840.38278,6406.124283,2916.213192,5639.974776,4082.253444,744.6718787,324.8070059,1383.51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/1913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203053.2202,272802.4536,169524.9165,130065.5538,17836.95258,3574.175926,6675.094538,12044.68301,5216.468948,2036.274885,4627.501231,3404.571093,860.8999582,389.2778104,1633.859028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485439.0779,656118.9863,185110.0442,5212.034919,26082.50977,643.4968314,27870.98406,47050.8294,65142.12773,35509.38128,0,9794.241832,1724.62086,682.4842542,1494.864063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322787.6425,364283.7918,306610.8455,5206.15008,0,599.4855545,50215.93161,98407.62314,105468.2068,60176.45822,37029.50641,41975.60123,15800.62862,3814.77197,5961.732482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177742.8057,215304.9862,132936.1708,7116.263383,24736.57132,622.7380268,18384.44737,41073.82793,5293.57338,22969.39803,53039.1253,36330.46848,14832.17436,5634.377686,13694.37125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124084.6002,173468.4723,70333.24029,33394.26485,12284.76681,1733.686582,9504.808888,18083.03157,41966.52329,10569.53368,4783.357624,13943.35091,5061.083375,1967.070697,6366.584605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72881.25763,133672.7639,47195.19947,45719.92815,8508.215553,3297.190133,7161.398746,12688.2752,25119.01125,7046.795031,10901.95112,9517.797366,3567.169446,1575.171428,4114.709584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53444.41109,108162.6945,32324.93082,35703.40536,6415.42581,1888.985941,5637.040141,9402.974554,18122.95354,5310.023382,7093.259748,6968.744949,2661.296328,1154.149072,3041.46536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45143.31902,89297.48791,25037.74158,29297.71432,5176.884037,2437.005327,4946.611868,7588.110889,11954.09744,4583.952686,7679.583169,5859.54816,2225.536295,972.4527223,2515.010515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41020.8597,64136.39621,21301.9493,103643.4311,4412.579448,11516.56701,4444.452551,6914.397162,7084.981892,3998.132669,6509.829369,5228.512383,1933.269049,840.2832333,2186.863345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36760.90123,66119.03881,11359.61021,187963.5107,3831.855725,11516.56701,3864.636369,6053.898195,9007.708662,3605.140865,6526.223281,4804.468062,1731.633499,766.3305582,1971.015756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33870.90382,56745.61889,16567.70632,171275.1616,3426.62867,11516.56701,3520.923163,5327.889647,6414.431577,3165.4574,6793.347603,4423.746399,1602.254756,683.6292142,1807.677597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28988.84552,50510.95791,15524.94356,136141.7952,3133.188389,11516.56701,2896.209566,4885.181507,6073.727909,3044.357768,6518.026325,4014.940714,1483.394971,651.5996912,1443.825485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27747.16111,46982.40511,14735.18835,88711.75039,3242.994267,11516.56701,2746.769042,4144.096407,7586.989877,2976.143141,6184.844183,3985.879855,1464.04364,754.0882933,1831.726034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24070.73563,38929.38638,13904.69464,51587.20035,3173.234609,11516.56701,1793.351549,5668.909911,4408.829545,2706.974283,5890.718125,4052.011623,1723.733185,1097.664377,1561.934933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/1914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23302.75256,35577.36326,12660.38349,44898.68571,2858.272162,11516.56701,1339.026252,5554.794917,4375.121079,2564.30776,6149.163317,3454.823198,1329.338842,655.0932872,1330.055052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
