datetime,Site1,Site2,Site3,Site4,Site5,Site6,Site7
2051-03-20,183.67,206.43,174.92,180.7,142.37,237.27,247.32
2051-03-21,229.17,233.01,163.73,131.3,138.07,158.84,152.64
2051-03-22,252.87,243.43,195.4,174.06,189.87,208.32,185.32
2051-03-23,254.84,241.69,186.18,222.96,220.03,249.0,251.65
2051-03-24,162.96,145.64,176.45,198.0,135.45,237.68,250.52
2051-03-25,150.94,102.18,131.97,177.17,148.55,239.69,250.64
2051-03-26,126.98,146.28,180.46,222.51,165.26,241.18,239.6
2051-03-27,219.58,249.31,223.5,243.09,206.01,243.29,240.91
2051-03-28,254.03,252.73,247.3,244.38,229.33,252.11,247.88
2051-03-29,234.56,255.81,265.88,263.36,233.16,266.17,255.27
2051-03-30,269.11,256.78,281.03,272.67,262.55,274.53,269.74
2051-03-31,185.32,230.36,266.26,262.6,258.48,265.2,255.2
2051-04-01,189.88,231.57,244.17,258.25,200.7,269.93,263.13
2051-04-02,163.38,206.64,248.52,238.01,229.5,270.28,251.55
2051-04-03,180.41,146.59,188.34,251.89,192.43,263.65,264.46
2051-04-04,125.56,174.58,159.38,206.56,192.14,268.41,277.94
2051-04-05,201.86,225.9,248.03,262.83,178.51,259.81,255.83
2051-04-06,288.39,257.79,222.01,251.88,236.85,267.44,255.58
2051-04-07,294.36,277.44,283.43,277.56,271.45,285.35,272.3
2051-04-08,273.24,275.3,286.12,274.53,249.27,281.47,277.71
2051-04-09,298.14,269.3,277.88,281.91,242.7,272.93,281.21
2051-04-10,223.83,232.51,212.33,251.18,249.92,292.67,287.57
2051-04-11,265.62,267.33,199.41,213.81,177.95,237.36,242.66
2051-04-12,264.12,281.07,290.88,285.76,255.19,276.46,262.72
2051-04-13,278.21,269.45,270.98,294.21,266.47,308.07,295.51
2051-04-14,305.19,282.23,272.26,292.4,243.37,302.67,291.33
2051-04-15,282.28,279.03,291.62,285.65,250.32,294.15,301.21
2051-04-16,150.45,210.3,215.36,254.67,209.65,218.32,230.67
2051-04-17,225.9,262.27,291.45,283.7,264.87,293.63,269.92
2051-04-18,221.09,272.76,303.7,296.36,281.22,299.93,288.25
2051-04-19,232.77,266.71,293.23,293.25,257.56,278.74,292.29
2051-04-20,226.96,239.06,266.07,287.7,232.41,297.79,289.22
2051-04-21,203.42,220.25,268.62,294.46,304.15,308.92,300.09
2051-04-22,315.87,298.43,302.06,311.98,284.34,315.78,302.97
2051-04-23,316.69,302.33,307.31,300.41,275.23,305.56,293.7
2051-04-24,283.95,292.48,305.36,314.29,286.67,321.21,308.35
2051-04-25,222.22,223.55,267.75,297.81,275.64,304.73,283.63
2051-04-26,300.73,299.96,279.15,286.43,256.73,298.36,288.41
2051-04-27,333.08,304.59,304.75,295.74,259.74,304.16,291.28
2051-04-28,222.19,201.82,267.98,285.07,243.5,303.06,293.01
2051-04-29,205.84,227.57,292.06,295.1,250.47,299.93,283.98
2051-04-30,299.53,278.2,276.63,287.25,244.21,297.67,280.91
2051-05-01,267.04,291.19,235.93,280.48,220.88,280.75,274.33
2051-05-02,275.8,290.53,205.72,215.22,179.51,272.28,266.67
2051-05-03,224.68,278.92,312.24,276.3,232.7,300.13,268.68
2051-05-04,228.46,289.84,254.16,283.7,258.13,305.45,246.35
2051-05-05,242.73,308.24,215.19,241.03,227.85,266.19,217.62
2051-05-06,257.46,320.96,232.82,274.27,233.84,256.06,204.97
2051-05-07,315.18,295.87,285.17,238.29,187.02,231.94,204.86
2051-05-08,298.5,280.36,318.69,311.77,272.97,320.38,274.62
2051-05-09,215.88,255.41,327.72,319.83,300.22,307.85,283.18
2051-05-10,183.32,206.62,279.28,298.17,282.78,318.72,303.47
2051-05-11,232.8,299.16,307.45,316.94,290.38,319.78,312.38
2051-05-12,342.16,327.28,316.94,288.87,251.32,300.56,284.36
2051-05-13,350.68,334.29,314.41,269.14,257.44,247.26,247.67
2051-05-14,224.14,214.27,234.9,316.47,287.2,317.4,312.33
2051-05-15,260.61,320.56,286.85,307.48,312.04,320.1,317.56
2051-05-16,256.07,320.39,314.53,309.62,268.32,315.11,281.51
2051-05-17,229.53,244.8,309.74,322.65,249.95,319.09,301.75
2051-05-18,255.55,322.41,335.17,326.39,289.2,326.48,303.25
2051-05-19,257.3,323.15,337.81,317.59,307.79,306.11,294.93
2051-05-20,339.01,303.32,313.71,308.91,236.9,300.42,299.06
2051-05-21,316.43,311.24,252.51,270.22,272.32,285.99,279.99
2051-05-22,258.18,328.47,325.45,301.32,272.07,305.23,284.93
2051-05-23,362.49,327.84,330.05,321.94,215.41,320.15,311.0
2051-05-24,277.82,329.16,330.88,320.71,189.87,312.93,305.93
2051-05-25,320.34,331.92,340.08,328.09,274.76,327.28,303.32
2051-05-26,368.01,337.06,326.73,328.51,297.22,330.88,322.17
2051-05-27,326.84,337.49,330.09,328.41,309.39,333.14,312.74
2051-05-28,354.4,333.32,335.92,335.8,287.44,334.46,322.98
2051-05-29,270.32,317.89,331.61,335.58,313.22,339.47,326.52
2051-05-30,355.79,337.37,323.27,343.46,317.44,342.4,308.57
2051-05-31,276.62,307.91,325.14,321.56,287.58,325.17,309.05
2051-06-01,246.15,251.4,326.26,316.62,280.28,321.43,309.03
2051-06-02,313.86,320.62,250.84,306.3,283.11,329.48,299.79
2051-06-03,266.64,317.9,327.64,308.19,280.33,311.24,294.19
2051-06-04,254.37,305.24,314.38,312.77,282.67,308.82,296.22
2051-06-05,256.99,289.9,295.21,295.02,315.07,306.16,282.81
2051-06-06,265.89,294.57,327.5,327.87,325.97,330.67,306.64
2051-06-07,356.62,307.36,318.21,316.85,321.97,326.86,289.03
2051-06-08,274.58,249.68,297.96,315.67,291.8,331.37,295.83
2051-06-09,346.61,319.42,316.48,307.7,277.89,325.19,299.32
2051-06-10,355.45,323.75,321.44,307.51,292.53,305.36,289.67
2051-06-11,354.32,329.43,324.9,313.29,302.76,321.36,310.25
2051-06-12,355.2,333.13,320.51,327.93,318.22,329.65,310.47
2051-06-13,359.58,337.94,337.17,341.36,330.02,335.39,311.71
2051-06-14,367.22,337.93,332.36,335.45,305.18,329.27,269.91
2051-06-15,353.44,332.72,326.51,321.35,303.49,314.09,290.73
2051-06-16,348.17,340.43,331.73,315.36,305.45,312.73,297.27
2051-06-17,374.29,286.69,290.66,317.35,311.94,320.86,306.3
2051-06-18,363.67,328.08,317.93,321.71,311.88,326.95,307.07
2051-06-19,343.12,311.76,304.3,315.21,277.19,321.95,297.08
2051-06-20,366.15,344.95,306.76,295.01,274.76,301.83,255.54
2051-06-21,364.43,332.75,315.21,294.51,286.06,278.69,253.63
2051-06-22,368.57,335.73,215.93,192.38,134.27,199.04,164.64
2051-06-23,371.3,337.4,315.9,282.43,308.18,266.69,235.18
2051-06-24,357.57,336.13,299.5,295.74,280.0,294.76,241.45
2051-06-25,365.09,331.75,323.06,329.7,304.68,318.33,283.65
2051-06-26,357.02,331.73,324.64,343.04,297.92,339.32,314.68
2051-06-27,366.28,339.3,322.33,316.7,304.36,309.27,259.1
2051-06-28,347.5,322.31,281.44,265.16,224.34,262.83,233.76
2051-06-29,318.59,337.73,296.43,292.52,282.51,263.99,256.5
2051-06-30,345.75,337.79,303.38,285.84,278.32,271.8,250.56
2051-07-01,371.95,339.92,331.69,284.24,292.31,287.15,249.28
2051-07-02,347.59,341.49,317.29,308.26,290.8,301.8,282.1
2051-07-03,360.09,331.73,325.3,319.29,310.09,324.29,295.26
2051-07-04,354.55,322.86,335.75,323.89,290.07,321.61,302.8
2051-07-05,345.79,327.92,338.06,324.83,301.01,299.77,280.89
2051-07-06,355.1,338.57,330.23,295.92,281.99,292.29,218.55
2051-07-07,361.9,338.23,324.17,283.13,305.66,262.31,223.01
2051-07-08,364.68,339.69,322.06,309.5,319.14,293.43,246.9
2051-07-09,371.25,341.9,274.25,181.92,226.68,166.32,132.78
2051-07-10,214.44,294.67,232.91,167.93,221.68,171.08,159.13
2051-07-11,325.66,332.18,272.35,190.51,144.72,232.72,243.94
2051-07-12,363.86,340.47,277.81,203.19,184.51,268.9,259.11
2051-07-13,358.98,333.86,319.03,297.44,280.26,294.31,259.3
2051-07-14,353.11,327.66,295.62,302.43,285.55,272.52,209.15
2051-07-15,331.55,325.08,315.49,205.85,264.33,160.5,147.07
2051-07-16,343.42,327.68,282.05,163.15,165.72,153.97,138.89
2051-07-17,343.49,326.89,307.45,252.73,205.75,233.55,230.89
2051-07-18,348.33,319.71,293.17,281.78,288.93,270.74,236.16
2051-07-19,337.43,317.61,292.09,279.37,256.1,259.2,236.06
2051-07-20,343.01,319.86,261.37,266.04,281.18,248.62,214.52
2051-07-21,342.53,326.65,299.54,280.23,296.04,278.99,239.29
2051-07-22,350.74,322.14,309.47,292.02,288.03,265.74,184.69
2051-07-23,341.84,324.77,309.48,185.44,258.53,166.42,145.25
2051-07-24,342.8,317.3,273.6,204.56,235.6,223.87,198.32
2051-07-25,344.29,275.86,181.38,158.77,187.62,180.11,205.6
2051-07-26,241.78,280.82,238.89,260.42,282.94,282.19,226.84
2051-07-27,295.16,309.28,295.47,284.54,276.16,275.9,243.34
2051-07-28,330.75,296.43,298.83,290.86,283.84,284.21,245.1
2051-07-29,336.45,305.9,283.07,273.71,274.06,274.2,243.2
2051-07-30,311.46,312.26,292.23,286.02,288.6,278.29,249.78
2051-07-31,336.53,316.18,297.1,280.6,286.76,285.51,263.23
2051-08-01,329.86,312.8,296.84,292.84,276.39,287.46,255.53
2051-08-02,332.34,308.57,287.35,294.74,263.45,282.55,263.02
2051-08-03,321.06,304.55,290.25,286.58,269.09,282.7,234.29
2051-08-04,325.62,301.83,278.42,278.76,258.52,268.0,249.86
2051-08-05,307.74,219.97,212.86,239.59,260.94,184.11,191.4
2051-08-06,298.42,230.43,255.55,186.06,207.39,174.39,187.88
2051-08-07,239.66,221.04,181.54,159.72,191.17,181.76,225.83
2051-08-08,112.16,115.41,132.78,225.38,227.15,257.68,221.58
2051-08-09,113.03,166.45,256.08,256.24,205.46,210.7,176.09
2051-08-10,274.54,264.93,268.41,261.43,243.21,252.72,232.11
2051-08-11,285.23,291.87,244.31,221.27,251.5,207.13,198.01
2051-08-12,261.99,276.96,222.15,177.97,247.81,165.78,176.65
2051-08-13,142.85,250.7,201.07,221.04,232.3,200.56,203.05
2051-08-14,274.44,271.05,211.69,211.3,245.41,240.57,204.6
2051-08-15,303.03,278.95,239.97,264.06,261.79,236.34,221.54
2051-08-16,284.23,276.44,267.74,269.84,249.62,241.16,193.26
2051-08-17,291.15,278.72,258.72,246.74,260.29,222.15,197.24
2051-08-18,286.86,277.18,275.1,259.43,263.25,250.61,195.08
2051-08-19,292.36,274.2,256.31,156.27,224.23,149.65,137.4
2051-08-20,294.35,283.58,248.0,231.56,255.32,160.98,199.74
2051-08-21,295.66,270.39,267.59,270.39,256.03,265.6,243.67
2051-08-22,264.23,264.28,273.43,268.6,246.64,264.34,249.09
2051-08-23,297.51,278.32,271.19,249.45,232.59,232.08,227.74
2051-08-24,300.55,278.66,254.02,232.96,243.77,243.04,215.88
2051-08-25,285.9,274.41,262.74,212.6,199.46,192.7,176.0
2051-08-26,291.39,256.54,227.65,206.95,192.85,230.54,190.68
2051-08-27,266.58,246.84,258.22,224.37,220.46,233.42,188.74
2051-08-28,298.39,273.05,235.92,168.76,244.52,146.34,158.02
2051-08-29,294.37,260.22,241.65,248.44,253.41,253.36,227.41
2051-08-30,268.83,246.85,252.59,256.71,237.63,262.88,241.26
2051-08-31,275.96,260.81,241.01,251.53,242.34,256.11,241.55
2051-09-01,269.97,258.24,252.74,249.34,232.93,257.87,241.38
2051-09-02,272.24,258.84,244.69,252.79,234.29,260.43,235.7
2051-09-03,272.1,252.53,213.0,236.55,234.48,255.79,235.73
2051-09-04,273.64,257.21,238.04,244.17,251.59,250.57,227.99
2051-09-05,277.1,257.59,245.93,249.82,238.65,251.04,221.2
2051-09-06,267.68,238.68,189.56,208.93,218.75,239.9,206.32
2051-09-07,265.48,255.29,232.5,232.82,232.51,237.99,190.37
2051-09-08,264.78,253.77,242.98,228.38,242.28,234.44,205.25
2051-09-09,266.33,245.27,240.98,232.97,223.06,239.04,217.91
2051-09-10,245.64,245.61,236.6,233.3,222.65,244.17,215.59
2051-09-11,232.55,225.86,224.77,224.04,176.34,238.96,207.11
2051-09-12,261.75,243.59,248.29,238.64,205.42,224.36,206.41
2051-09-13,265.85,247.8,204.87,132.88,105.85,162.05,176.23
2051-09-14,261.6,243.74,238.47,237.75,230.91,237.45,220.66
2051-09-15,229.23,203.56,184.08,221.52,216.69,233.51,222.0
2051-09-16,241.59,224.31,225.22,234.65,223.94,245.83,229.39
2051-09-17,240.07,215.26,227.61,238.19,220.18,242.78,217.85
2051-09-18,243.56,221.25,224.61,236.32,221.49,239.7,224.0
2051-09-19,245.19,228.02,231.5,240.07,211.5,237.13,221.38
2051-09-20,234.02,216.42,232.02,231.3,213.16,239.96,224.34
2051-09-21,235.15,217.36,204.04,215.93,185.64,230.62,218.91
2051-09-22,235.03,226.78,218.84,226.63,208.86,232.03,212.43
2051-09-23,225.84,220.17,222.56,225.2,208.56,233.96,222.22
2051-09-24,226.98,219.11,220.39,225.93,197.77,231.23,218.14
2051-09-25,231.67,221.18,220.03,220.02,191.03,229.67,217.08
2051-09-26,221.21,186.21,184.22,165.45,106.97,163.56,166.74
2051-09-27,197.55,182.86,170.26,192.9,189.36,202.79,183.72
2051-09-28,155.61,162.69,149.53,187.19,175.22,193.1,192.79
2051-09-29,184.53,196.51,205.27,213.93,182.62,217.88,211.23
2051-09-30,183.39,184.16,204.03,219.5,195.76,238.78,188.8
2051-10-01,137.1,155.57,169.73,177.5,139.27,180.86,165.54
2051-10-02,120.83,118.8,119.09,157.35,122.94,155.41,140.81
2051-10-03,171.44,183.14,171.86,192.6,115.6,202.58,190.4
2051-10-04,170.81,191.72,191.47,198.33,188.17,212.5,206.01
2051-10-05,196.46,195.73,212.06,207.46,165.27,201.75,205.05
2051-10-06,193.78,187.24,199.15,197.85,188.15,213.63,201.98
2051-10-07,183.2,184.12,195.56,193.18,164.46,208.45,188.87
2051-10-08,193.67,174.96,194.52,191.35,176.14,210.93,191.4
2051-10-09,182.56,142.3,143.1,153.7,97.3,166.84,159.48
2051-10-10,178.22,179.68,176.8,158.42,112.59,195.08,187.61
2051-10-11,189.02,180.38,187.42,201.14,181.6,201.95,194.79
2051-10-12,185.31,177.52,189.41,188.81,179.6,196.85,195.99
2051-10-13,167.21,163.94,181.55,193.51,180.67,202.76,191.55
2051-10-14,119.07,165.52,139.73,188.83,153.38,201.38,187.62
2051-10-15,167.76,155.77,177.32,166.49,182.7,157.08,144.55
2051-10-16,184.59,157.56,180.88,190.04,165.13,190.95,185.55
2051-10-17,173.7,163.08,175.41,180.64,176.39,193.21,175.9
2051-10-18,168.3,161.33,175.38,180.84,169.45,189.8,180.15
2051-10-19,146.94,138.95,159.77,180.56,161.53,188.1,177.1
2051-10-20,168.17,158.38,146.77,173.01,161.83,180.62,175.5
2051-10-21,143.61,155.96,172.28,166.32,159.57,170.66,168.58
2051-10-22,173.96,144.56,162.33,173.47,165.68,185.57,178.2
2051-10-23,159.61,160.03,164.7,175.39,156.9,186.54,179.12
2051-10-24,164.78,150.35,142.26,168.22,161.48,187.36,177.03
2051-10-25,145.98,156.36,151.96,167.69,148.72,178.13,169.22
2051-10-26,163.13,157.66,161.98,173.58,158.2,182.94,175.83
2051-10-27,151.89,141.47,158.98,170.49,157.25,179.2,172.47
2051-10-28,98.42,105.92,142.82,165.92,158.25,177.94,168.32
2051-10-29,81.25,75.63,119.96,164.86,140.66,173.78,168.65
2051-10-30,106.76,88.27,66.75,101.04,64.51,130.08,123.14
2051-10-31,137.99,141.87,129.22,133.87,127.34,120.27,99.65
2051-11-01,118.77,125.3,160.82,165.98,133.85,160.87,151.44
2051-11-02,146.93,128.94,120.59,116.78,92.38,133.51,142.69
2051-11-03,144.45,122.19,110.48,98.9,84.35,120.54,109.17
2051-11-04,139.75,138.7,151.64,142.49,134.25,151.4,159.05
2051-11-05,136.55,111.04,130.95,146.11,124.68,155.49,159.06
2051-11-06,142.83,122.26,102.29,114.16,80.66,131.01,126.82
2051-11-07,126.45,112.91,83.21,91.68,91.74,98.66,100.77
2051-11-08,128.17,136.19,136.92,127.27,122.19,132.05,126.1
2051-11-09,126.66,133.06,136.61,143.24,131.14,154.87,156.97
2051-11-10,127.95,130.51,142.44,145.41,139.31,153.17,153.15
2051-11-11,101.95,107.05,124.43,143.35,123.18,154.27,148.72
2051-11-12,90.1,62.64,62.63,85.13,79.84,102.73,122.0
2051-11-13,85.61,113.9,117.83,110.78,78.87,97.25,103.92
2051-11-14,54.72,29.61,51.63,75.97,51.61,132.33,136.31
2051-11-15,68.8,74.06,78.23,92.44,94.45,93.68,92.76
2051-11-16,105.22,113.7,109.69,116.99,106.64,135.41,136.94
2051-11-17,41.71,70.76,128.83,131.08,132.62,135.64,128.62
2051-11-18,43.28,47.34,92.51,121.67,108.65,140.59,144.1
2051-11-19,69.92,74.09,82.56,123.32,118.3,136.31,138.4
2051-11-20,64.73,55.3,82.19,125.11,119.45,139.39,139.11
2051-11-21,68.09,72.78,65.21,78.3,45.41,120.4,125.93
2051-11-22,106.86,112.45,110.86,128.16,117.69,131.89,125.57
2051-11-23,95.11,84.24,98.78,128.86,124.05,136.2,138.43
2051-11-24,92.19,91.64,112.19,126.78,115.59,136.35,136.4
2051-11-25,75.91,61.67,82.61,122.71,120.01,120.03,114.81
2051-11-26,53.34,76.87,100.27,126.16,126.56,138.71,135.5
2051-11-27,33.84,29.51,59.56,104.29,75.01,117.67,116.34
2051-11-28,98.46,98.75,111.75,110.12,117.04,95.2,111.78
2051-11-29,95.09,110.67,127.96,134.58,129.83,146.25,130.31
2051-11-30,93.68,99.53,115.09,130.62,119.46,140.64,134.46
2051-12-01,47.02,13.65,48.56,120.28,126.13,135.28,134.52
2051-12-02,50.06,52.76,61.35,80.34,66.72,117.42,104.19
2051-12-03,22.06,40.22,70.98,120.71,112.76,129.99,128.69
2051-12-04,28.68,19.41,53.46,84.33,64.57,84.49,76.8
2051-12-05,63.66,68.86,79.38,120.24,108.74,121.94,120.92
2051-12-06,59.75,32.41,57.34,123.02,111.62,126.99,129.73
2051-12-07,60.53,50.67,64.94,117.5,106.29,130.79,125.85
2051-12-08,53.07,51.58,81.96,118.39,114.53,124.73,118.16
2051-12-09,84.44,81.03,112.75,124.6,117.2,129.94,129.2
2051-12-10,54.46,49.62,73.56,123.43,119.33,133.66,130.59
2051-12-11,67.33,70.23,104.67,111.8,97.76,122.42,125.11
2051-12-12,46.82,34.51,50.49,113.23,115.03,131.83,131.03
2051-12-13,66.69,54.15,88.54,117.65,110.99,130.29,129.4
2051-12-14,75.35,74.92,108.05,122.63,119.74,134.37,132.91
2051-12-15,59.48,50.12,76.44,104.99,100.82,127.77,128.71
2051-12-16,77.0,63.05,78.08,113.01,110.59,124.45,122.35
2051-12-17,52.54,28.13,72.68,111.58,107.68,122.64,122.13
2051-12-18,88.58,91.66,105.12,120.38,120.05,115.75,112.38
2051-12-19,65.93,63.28,94.99,118.09,115.61,125.99,122.05
2051-12-20,41.29,21.73,61.3,72.04,60.63,92.75,93.06
2051-12-21,45.52,30.48,48.22,76.67,71.72,100.84,108.16
2051-12-22,32.24,32.47,52.43,87.82,86.16,106.32,101.89
2051-12-23,40.82,18.59,53.38,100.78,98.05,111.64,120.38
2051-12-24,62.47,31.7,28.94,75.35,58.91,110.52,116.09
2051-12-25,57.01,58.81,77.13,72.63,68.69,59.31,48.09
2051-12-26,73.93,74.75,80.33,115.93,102.59,128.39,116.26
2051-12-27,97.66,96.72,91.01,98.62,81.73,113.43,117.44
2051-12-28,58.54,29.94,58.34,117.16,112.42,128.03,127.35
2051-12-29,68.68,66.73,77.25,81.21,83.03,62.75,46.2
2051-12-30,71.18,80.39,98.7,118.94,114.19,126.51,122.67
2051-12-31,104.22,92.01,74.36,120.02,79.38,120.61,125.73
2052-01-01,64.16,52.45,76.95,121.61,106.23,137.65,134.56
2052-01-02,63.3,47.96,39.89,70.44,59.44,102.1,111.23
2052-01-03,100.93,97.93,61.48,68.7,46.86,91.38,97.47
2052-01-04,99.05,101.77,83.12,76.31,76.29,71.73,48.61
2052-01-05,66.84,64.61,85.42,122.47,117.58,124.38,125.6
2052-01-06,75.86,70.67,78.4,119.48,99.56,132.18,132.74
2052-01-07,85.58,101.57,109.83,118.96,103.73,112.98,112.01
2052-01-08,107.25,114.15,122.73,129.24,122.76,137.81,133.09
2052-01-09,96.56,102.77,126.65,132.77,127.37,140.12,138.4
2052-01-10,62.17,67.21,69.78,82.69,71.87,132.41,135.7
2052-01-11,65.43,68.7,102.12,124.71,118.86,134.97,133.81
2052-01-12,40.79,63.47,102.94,128.69,112.8,134.74,135.56
2052-01-13,70.38,85.21,110.5,127.11,123.96,136.13,134.98
2052-01-14,86.06,83.18,106.66,129.25,112.01,137.99,137.05
2052-01-15,72.8,62.23,73.06,98.43,93.49,128.1,132.75
2052-01-16,95.59,89.16,82.11,132.81,121.2,142.87,139.24
2052-01-17,62.83,49.88,73.04,112.37,115.17,128.01,130.06
2052-01-18,67.39,64.35,63.25,105.27,72.99,138.37,144.03
2052-01-19,74.79,72.0,89.17,131.8,108.86,142.54,135.73
2052-01-20,19.81,43.37,31.29,59.62,32.04,92.07,103.73
2052-01-21,82.65,112.41,113.2,113.54,115.92,96.15,91.72
2052-01-22,101.75,91.77,96.99,140.89,137.98,145.67,146.02
2052-01-23,79.31,54.39,66.97,107.21,83.63,140.82,136.24
2052-01-24,119.61,94.79,30.56,66.72,50.38,76.7,63.08
2052-01-25,113.37,123.95,74.68,70.8,83.16,75.29,65.18
2052-01-26,99.98,62.32,111.05,93.1,104.83,101.47,107.66
2052-01-27,68.63,57.08,67.66,69.32,64.33,68.72,82.25
2052-01-28,115.83,132.07,92.74,85.48,111.57,99.07,90.95
2052-01-29,73.59,83.86,121.94,147.75,143.73,151.55,147.63
2052-01-30,39.55,36.64,71.38,131.37,115.69,154.3,150.09
2052-01-31,68.41,59.7,68.98,87.3,48.14,103.51,127.42
2052-02-01,121.06,135.41,157.8,147.04,123.93,142.12,137.37
2052-02-02,125.01,106.36,119.35,155.73,144.53,164.32,162.24
2052-02-03,53.83,71.27,75.25,134.74,120.3,164.32,165.62
2052-02-04,96.24,90.72,75.12,94.16,69.46,142.84,156.78
2052-02-05,95.84,88.5,114.33,157.16,126.12,166.57,160.58
2052-02-06,61.21,64.16,72.75,70.16,62.82,93.71,85.2
2052-02-07,71.54,46.87,57.19,79.5,60.26,102.94,117.71
2052-02-08,51.68,57.49,47.37,73.05,52.39,99.36,101.86
2052-02-09,38.9,67.3,55.09,78.41,65.95,113.46,117.4
2052-02-10,97.2,111.04,121.58,149.72,154.31,165.6,150.17
2052-02-11,80.73,91.33,139.24,169.21,146.61,183.34,177.11
2052-02-12,93.2,111.62,165.43,179.61,161.46,182.0,183.41
2052-02-13,137.75,133.62,162.86,149.55,147.77,178.51,188.9
2052-02-14,161.6,149.33,153.52,170.22,160.08,183.85,181.38
2052-02-15,162.94,156.75,149.16,170.11,142.77,187.81,179.96
2052-02-16,164.48,148.76,167.3,175.79,170.91,180.73,177.6
2052-02-17,131.64,129.78,149.09,158.9,169.86,161.0,148.56
2052-02-18,138.28,116.33,87.26,112.5,69.27,125.86,123.89
2052-02-19,148.08,146.8,82.85,109.1,95.75,116.41,106.07
2052-02-20,159.76,146.53,123.13,151.55,157.0,154.68,117.21
2052-02-21,89.34,91.17,114.75,151.45,104.6,189.28,184.48
2052-02-22,45.72,56.94,99.16,121.59,109.35,135.43,122.14
2052-02-23,77.76,114.21,106.56,145.12,123.7,175.81,178.84
2052-02-24,128.11,144.38,155.52,187.67,172.77,205.65,200.96
2052-02-25,76.18,95.62,118.65,124.75,105.84,167.13,163.97
2052-02-26,145.36,168.12,173.54,196.81,182.14,198.64,193.25
2052-02-27,160.62,184.02,188.74,193.24,191.26,206.6,188.77
2052-02-28,184.22,183.98,197.79,209.01,195.62,204.47,207.21
2052-03-01,201.56,192.83,199.05,207.06,191.94,212.26,207.28
2052-03-02,144.97,153.59,185.32,197.92,176.7,222.17,215.75
2052-03-03,113.62,110.57,134.03,144.01,129.24,179.16,185.43
2052-03-04,227.56,201.8,203.5,204.75,192.07,216.34,210.95
2052-03-05,117.65,126.83,140.79,196.05,128.33,218.08,207.79
2052-03-06,122.21,137.89,161.68,182.85,134.83,197.27,180.49
2052-03-07,81.29,96.01,151.19,191.39,178.76,225.62,203.21
2052-03-08,165.95,175.98,153.48,178.52,151.04,222.38,225.85
2052-03-09,123.97,179.99,221.94,227.27,186.06,229.39,220.17
2052-03-10,94.28,87.02,151.42,207.3,184.68,233.74,232.4
2052-03-11,143.91,173.57,143.51,215.64,199.34,225.48,215.52
2052-03-12,194.84,207.83,201.29,205.47,193.27,236.6,227.29
2052-03-13,196.34,210.88,226.02,228.14,206.35,238.31,232.85
2052-03-14,165.47,210.23,227.6,230.7,211.35,243.95,240.42
2052-03-15,143.53,188.11,194.5,230.76,193.23,243.05,234.33
2052-03-16,110.22,112.09,162.94,236.14,203.86,247.63,234.72
2052-03-17,149.14,104.53,154.1,226.35,187.9,239.66,220.92
2052-03-18,97.99,117.41,118.42,157.7,104.37,193.21,171.59
2052-03-19,128.83,191.06,220.52,231.15,176.21,235.68,212.76
2052-03-20,104.61,152.92,188.95,229.5,205.41,249.69,246.11
2052-03-21,58.49,63.44,131.88,174.96,166.5,216.9,209.2
2052-03-22,158.23,137.92,150.6,173.04,153.67,227.31,236.99
2052-03-23,156.36,188.81,224.54,225.51,186.1,245.58,243.39
2052-03-24,138.64,144.62,155.54,201.62,160.27,249.24,248.97
2052-03-25,182.15,195.58,189.68,216.04,188.49,247.57,213.02
2052-03-26,138.73,137.26,167.49,260.42,245.88,269.19,253.1
2052-03-27,183.5,171.87,155.04,189.83,178.78,246.79,241.83
2052-03-28,175.94,214.5,248.75,257.73,244.42,259.47,255.07
2052-03-29,242.05,233.14,258.93,260.59,239.53,271.94,265.71
2052-03-30,210.15,239.55,241.11,243.62,220.83,262.14,254.07
2052-03-31,274.69,256.88,263.76,265.13,240.53,271.77,254.24
2052-04-01,214.4,242.67,254.19,258.49,227.88,264.3,263.32
2052-04-02,224.07,245.29,244.55,267.49,251.82,282.64,254.26
2052-04-03,264.26,269.03,268.59,270.0,215.53,281.31,269.68
2052-04-04,300.31,259.85,278.49,276.02,255.15,276.16,268.55
2052-04-05,224.09,258.61,267.16,272.95,233.26,281.92,271.37
2052-04-06,294.21,274.83,263.48,269.9,245.71,285.14,275.07
2052-04-07,237.33,244.94,270.48,269.13,239.07,284.95,271.32
2052-04-08,282.83,277.29,275.77,273.2,224.56,284.53,268.63
2052-04-09,279.21,286.72,276.83,274.41,235.11,291.04,266.96
2052-04-10,252.35,273.35,270.97,275.95,234.28,288.65,273.3
2052-04-11,223.51,234.8,202.68,267.1,243.94,275.79,271.41
2052-04-12,231.13,234.35,247.86,263.21,275.68,271.71,265.67
2052-04-13,292.24,280.24,239.19,220.58,161.09,246.05,240.03
2052-04-14,306.38,291.19,245.2,259.53,226.79,277.16,271.77
2052-04-15,250.98,278.91,277.88,272.09,285.14,288.78,279.85
2052-04-16,214.2,210.58,219.0,218.93,163.08,258.73,254.26
2052-04-17,184.99,247.01,292.37,285.28,192.25,299.69,287.06
2052-04-18,282.02,262.16,275.96,284.58,285.49,293.94,282.53
2052-04-19,218.62,231.12,269.91,289.57,286.9,311.21,289.68
2052-04-20,169.49,220.31,228.61,306.08,259.91,308.09,296.97
2052-04-21,235.2,263.45,290.83,318.43,259.32,308.95,296.24
2052-04-22,312.82,270.05,227.59,261.93,214.74,291.98,269.44
