datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_storage,SHA_storage,FOL_storage,YRS_storage,MHB_storage,PAR_storage,NHG_storage,NML_storage,DNP_storage,EXC_storage,MIL_storage,PFT_storage,KWH_storage,SUC_storage,ISB_storage,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletion,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,HRO_pump,TRP_pump,delta_inflow,vernalis_inflow
1/13/1999,1,33.98,30.5,35.9,35.9,27.88,27.88,27.88,61.26,41.06,25.19,12.94,4.46,9.15,9.15,8.22,6419.7,11827,0,24964,1900.1,823.92,1986.1,3214.1,4290.7,1047.3,1901.7,1748.6,556.27,497.28,1298.9,2.70E+06,3.33E+06,5.41E+05,5.88E+05,0,1.65E+05,1.81E+05,1.97E+06,1.62E+06,6.68E+05,4.27E+05,6.40E+05,11791,10298,2.45E+05,3743,5616,1616,882.26,112,850,56,418,163,297,1062,375,143,95,459,2367,5113,2439,2304,112,579,100,131,1817,478,662,465,7,79,379,14,8,14,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,1.2258,1.544,58.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.01E+05,200,0,0,70,0.71232,0,0,0,85,1.35E+05,0,0,0,0,0,0,27,0,-30,0,501,-1338,-893,-87.167,0,0,0,0,6467,2034,-1395,0,1.85E+06,1.10E+06,8.25E+05,946.38,2829.9,203,3714,21447,2730
1/14/1999,1,34.17,30.7,35.9,35.9,27.88,27.88,27.88,61.26,41.71,25.19,12.94,4.46,9.15,9.15,8.22,6214.8,10809,0,24964,1345.7,734.56,1416.1,2555.6,3336.9,1057.8,1896.2,1553.4,450.45,375.19,1048.7,2.70E+06,3.33E+06,5.39E+05,5.85E+05,0,1.65E+05,1.81E+05,1.97E+06,1.62E+06,6.67E+05,4.28E+05,6.39E+05,12027,10313,2.45E+05,3118,6078,1470,882.26,110,515,42,1146,507,226,714,467,138,89,442,2975,4698,2628,2208,110,532,101,689,1058,484,663,509,8,78,379,36,12,14,0,0,7.8672,3.528,10,10.4,5.7176,4.6321,5.6435,2.4515,3.088,34.662,0.053139,0,0,0,0,0,0,0,0,0,0.0020587,0,0,0,0,3.5,2.98E+05,200,0,0,70,0.68383,0,0,0,85,1.35E+05,0,0,0,0,0,0,97,0,-21,0,-48,-576,-896,-86.625,0,0,0,0,5982,2019,-1115,0,1.86E+06,1.10E+06,8.25E+05,946.38,2829.9,2785,4431,21318,2730
1/15/1999,1,35.25,30.8,36.12,36.12,27.98,27.98,27.98,61.38,41.71,25.19,12.97,4.46,9.15,9.15,8.22,6497.1,8290.9,0,6892.3,1058.5,728.25,1180.9,2272,3241.3,1119.8,1984.4,1151.1,376.8,313.65,889.37,2.70E+06,3.33E+06,5.37E+05,5.83E+05,0,1.65E+05,1.81E+05,1.97E+06,1.62E+06,6.67E+05,4.27E+05,6.39E+05,12263,10339,2.45E+05,4369,6430,1756,882.26,113,622,72,610,268,186,300,377,141,86,392,2343,4772,2535,2186,113,503,101,821,819,573,672,536,21,78,379,7,4,17,0,0,7.8672,3.528,10,10.4,5.7176,4.6321,5.6435,1.8386,2.316,17.331,0.37198,0.012604,0.038485,0,0,0,0.024032,0.068273,0,0.0060055,0.076172,0,0,0,0,3.767,2.96E+05,200,0,0,70,0.69193,0,0,0,85,1.35E+05,0,0,0,0,0,0,85,-1,-24,0,-56,-333,-892,121,0,0,0,0,6244,1808,1868,0,1.86E+06,1.10E+06,8.25E+05,946.38,2829.9,2477,4098,20905,2740
1/16/1999,1,35.57,30.9,37.32,37.32,29.36,29.36,29.36,62.7,45.46,25.89,13.21,4.76,9.15,9.15,8.22,5751.8,9327,0,6892.3,872.27,727.88,1023.6,1882.1,2891,1232.3,1943.1,1232.7,356.78,283.87,815.09,2.71E+06,3.34E+06,5.37E+05,5.81E+05,0,1.65E+05,1.81E+05,1.97E+06,1.62E+06,6.67E+05,4.26E+05,6.39E+05,12546,10392,2.44E+05,5463,6025,2188,882.26,200,711,72,1419,268,186,201,324,142,89,392,485,4527,2554,2123,200,503,101,1398,819,573,662,553,22,76,379,29,12,11,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,1.8386,2.316,17.331,0.053139,0.63021,0.24053,0,0,0,0,0.4359,0,0,0,0.0025082,0,0,0,3.7071,2.93E+05,200,0,0,70,0.66425,0,0,0,85,1.35E+05,0,0,0,0,0,0,166,-5,-21,0,-246,-338,-897,202.17,0,0,0,0,8607,1481,1910,0,1.86E+06,1.10E+06,8.25E+05,946.38,2829.9,2261,4064,21252,2790
1/17/1999,1,38.05,31.3,38.64,38.64,30.04,30.04,30.04,65.93,46.35,26.49,13.53,4.76,9.15,9.15,8.22,0,8429.9,0,6892.3,738.51,0,808.54,1736.4,2483.7,1390.7,2033.2,1281.5,353.92,276.93,826.82,2.72E+06,3.35E+06,5.37E+05,5.82E+05,0,1.66E+05,1.81E+05,1.97E+06,1.62E+06,6.67E+05,4.25E+05,6.38E+05,12848,10444,2.45E+05,6644,12645,2947,13790,300,862,72,809,268,186,298,504,167,100,204,677,3873,2648,2062,300,501,101,1134,819,573,662,590,23,73,379,57,4,6,0,0,7.8672,3.528,10,10.4,5.7176,7.7201,9.4059,1.8386,2.316,17.331,0.50483,1.0462,0.07697,0,0,0,0,0.036762,0,0,0,0.090297,0,0,0,4.1007,3.04E+05,200,0,0,70,0.63768,0,0,0,85,1.35E+05,0,0,0,0,0,0,273,-3,-46,0,23,-333,-902,-91.833,0,0,0,0,9712,1716,1926,0,1.87E+06,1.10E+06,8.25E+05,946.38,2829.9,3306,4035,22275,3030
1/18/1999,1,39.39,31.6,40.32,40.32,30.88,30.88,30.88,67.37,47.78,26.49,13.53,4.82,9.15,9.15,8.22,0,9931.1,0,6892.3,733.23,727.88,748.05,2076.3,1860.9,1304.8,2172.9,1254.3,348.2,273.95,797.5,2.74E+06,3.39E+06,5.44E+05,5.91E+05,0,1.67E+05,1.82E+05,1.97E+06,1.63E+06,6.67E+05,4.26E+05,6.38E+05,13128,10497,2.45E+05,13630,19366,6178,13790,628,1001,72,1780,268,186,1271,445,175,99,617,3163,3428,2697,1973,628,499,101,1703,819,573,662,600,22,72,379,36,4,6,0,0,7.8672,3.528,10,10.4,5.7176,7.7201,9.4059,1.8386,2.316,17.331,0.13285,2.5208,0.11545,0,0,0,0,0.094532,0,0,0.03088,0,0,0,0,4.1105,3.27E+05,200,0,0,70,0.61217,0,0,0,85,1.35E+05,0,0,0,0,0,0,946,-57,-15,0,-511,-347,-935,-93.333,0,0,0,0,9151,1848,6329,0,1.88E+06,1.10E+06,8.25E+05,946.38,2829.9,2445,4043,24508,3150
1/19/1999,1,43.59,32,42.48,42.48,35.3,35.3,35.3,80.95,54.57,29.14,16.22,5.63,9.8,9.8,8.22,0,9183.3,0,6892.3,1665.3,0,1414.8,2227.1,2751.8,1386.8,2199.5,1267.5,363.93,280.9,769.16,2.76E+06,3.42E+06,5.65E+05,6.02E+05,0,1.70E+05,1.82E+05,1.98E+06,1.64E+06,6.70E+05,4.27E+05,6.38E+05,13445,10582,2.45E+05,13963,20809,13546,13790,3329,2130,151,4253,672,427,808,445,176,99,648,6025,4235,3040,4269,3329,501,101,1003,672,581,662,600,22,72,379,58,4,0,0,0,7.8672,3.528,10,10.4,5.7176,7.7201,9.4059,3.6773,4.6321,58.925,0.92994,0.31511,0.32712,0,0,0.34706,0.23108,1.0504,0.027225,0.14413,0.0947,0,0,0,0,4.9172,3.52E+05,200,0,0,70,1.9922,0,0,0,85,1.35E+05,0,0,0,0,0,0,-28,-119,-11,0,425,-204,-952,-94.417,0,0,0,0,10125,1845,9202,0,1.88E+06,1.10E+06,8.25E+05,946.38,2829.9,2467,4069,31036,3370
1/20/1999,1,46.92,34.32,47.52,47.52,38.84,38.84,38.84,91.01,64.62,33,20.52,7.13,11.11,11.11,8.22,0,9497.5,0,6892.3,2272.6,739.75,3422.4,3141.8,3608.2,1210.4,2242.7,1368.6,390.39,320.6,815.09,2.79E+06,3.46E+06,5.95E+05,6.22E+05,0,1.75E+05,1.93E+05,1.99E+06,1.65E+06,6.76E+05,4.28E+05,6.41E+05,14522,11580,2.47E+05,21727,26018,27874,13790,4525,3535,2397,4381,672,427,1342,785,183,115,642,8287,6233,12648,11056,4525,502,104,26,672,581,617,596,22,72,383,37,4,0,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,0.61288,0.77201,45.06,0.02657,2.0167,0.48587,0,0,0,0,0.73525,0,0,0.072054,0.17056,0.050665,0.07823,0.38821,4.7962,3.86E+05,200,0,0,70,3.0853,0,0,0,85,1.35E+05,0,0,0,0,0,0,-449,-125,-14,0,2011,-153,-953,-431.63,0,0,0,0,5272,1426,6165,0,1.88E+06,1.10E+06,8.25E+05,946.38,2829.9,2471,3892,46657,3610
1/21/1999,1,47.82,36.6,50.4,50.4,43.18,43.18,43.18,102.16,71.35,35.65,22.67,7.19,12.42,12.42,8.88,6217.7,14078,0,6892.3,1904.7,802.78,3220.1,3436.2,3451.3,1117.9,2105.8,54.383,408.98,325.56,914.78,2.80E+06,3.47E+06,5.90E+05,6.46E+05,0,1.76E+05,1.92E+05,2.00E+06,1.66E+06,6.78E+05,4.31E+05,6.43E+05,15113,12775,2.48E+05,18630,21175,19827,13790,2701,2122,3460,7942,6770,2719,2383,2036,625,576,1236,11742,13344,22554,7048,2701,500,527,2411,692,498,586,519,81,72,441,29,12,9,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,3.0644,3.86,3.4662,0,0.605,0.019242,0,0,0.29748,0.055459,0.31511,0.73508,0.29427,0.0041174,0.34112,0.086621,0.069996,0.50837,4.6523,4.09E+05,200,0,0,70,3.6982,0,0,0,85,1.35E+05,0,0,0,0,0,0,-198,-41,-37,0,60,191,-953,6.9583,0,0,0,0,9048,1481,6442,0,1.89E+06,1.10E+06,8.25E+05,946.38,2829.9,2485,3932,67918,4380
1/22/1999,1,50.95,37.72,51.36,51.36,43.18,43.18,43.18,103.89,72,35.65,22.75,7.19,12.42,12.42,9.59,12309,15574,0,4428.5,2118.4,1295.2,2972.7,3332.9,3310.5,1110.2,2093.8,446.92,409.69,317.62,944.1,2.80E+06,3.50E+06,5.69E+05,6.53E+05,0,1.77E+05,1.88E+05,1.99E+06,1.66E+06,6.76E+05,4.35E+05,6.44E+05,14820,13191,2.48E+05,14259,25273,10677,13790,1478,1847,1877,1251,4847,1674,2382,1345,602,675,980,14440,14286,21303,5427,1478,500,2035,3404,2051,1700,587,358,303,72,554,7,20,14,0,0,7.8672,3.528,10,10.4,5.7176,6.1761,7.5247,3.0644,3.86,13.865,0.18599,0.17646,0,0,0,0.0041317,0,0,0.35393,0,0,0.0025082,0,0,0.018486,4.6988,4.38E+05,200,0,0,70,3.6048,0,0,0,85,1.35E+05,0,0,0,0,0,0,-576,-28,-45,0,-516,285,-952,-8.75,0,0,0,0,13327,-1022,6440,0,1.89E+06,1.10E+06,8.25E+05,946.38,2829.9,2466,3985,73157,4950
1/23/1999,1,52.76,44.12,53.4,53.4,49.99,49.99,49.99,105.69,72.66,38.21,23.51,8.17,12.42,12.42,9.71,9926,13220,0,4428.5,2698.1,1847.7,3610.6,3365.4,4592.7,1139.8,2114,1171.3,413.98,307.7,854.18,2.83E+06,3.53E+06,5.67E+05,6.68E+05,0,1.78E+05,1.86E+05,2.00E+06,1.66E+06,6.76E+05,4.39E+05,6.46E+05,14502,13477,2.48E+05,28203,29447,18103,13790,2805,1871,982,3549,4847,1674,2660,868,341,300,588,14365,12909,18915,10832,2805,500,2952,2645,2051,1700,590,366,488,90,598,45,4,6,0,0,7.8672,3.528,10,10.4,5.7176,10.808,13.168,3.0644,3.86,38.128,0.31884,2.3444,0.18761,0,0,0,0.068399,0.1418,0,0,0.10088,0,0,0,0,4.8766,4.75E+05,199.06,0,0,70,3.5616,0,0,0,85,1.35E+05,0,0,0,0,0,0,142,-115,-41,0,407,324,-374,-341.46,0,0,0,0,12877,-493,3044,0,1.90E+06,1.10E+06,8.25E+05,946.38,2829.9,2298,3986,76300,6260
1/24/1999,1,52.89,45.14,57,57,51.19,51.19,51.19,114.49,81.4,41.52,24.35,9.26,14.38,14.38,9.89,7512,13111,0,4428.5,1497.1,1198.8,2286.5,3461,2871.8,1146.5,2071.8,1302.4,409.69,295.78,896.21,2.83E+06,3.54E+06,5.63E+05,6.80E+05,0,1.78E+05,1.83E+05,2.00E+06,1.67E+06,6.76E+05,4.44E+05,6.49E+05,14735,13477,2.48E+05,17141,20637,14109,4424.7,2155,1811,1930,2273,4847,1674,2981,1112,330,243,570,14365,13484,16323,6572,2155,503,2993,2091,2051,1700,591,384,489,98,598,15,12,23,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,3.0644,3.86,13.865,0,0.16386,0.057727,0,0,0,0,0.38863,0,0,0.14617,0.1831,0,0,0,4.7303,4.92E+05,198.41,0,0,70,4.1009,0,0,0,85,1.35E+05,0,0,0,0,0,0,73,-25,-38,0,810,494,-957,-211.67,0,0,0,0,22579,1611,-153,0,1.90E+06,1.10E+06,8.25E+05,946.38,2829.9,2880,4005,81196,7800
1/25/1999,1,54.36,45.46,57.84,57.84,51.55,51.55,51.55,115.33,82.18,42.83,26.89,9.55,16.34,16.34,11.15,17138,16410,0,4428.5,1040.5,2101.7,1691,2660.4,2546.6,1108.3,2062.6,1265.4,395.39,285.86,1087.8,2.83E+06,3.55E+06,5.56E+05,6.86E+05,0,1.77E+05,1.81E+05,1.99E+06,1.67E+06,6.74E+05,4.46E+05,6.52E+05,14790,15047,2.49E+05,12384,16444,9210,4424.7,1319,1087,1930,2100,3010,1092,1905,1112,329,243,580,13831,13407,12726,4477,1319,503,2993,2545,2451,1925,604,384,489,98,598,97,37,28,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,3.6773,4.6321,27.729,0,0,0,0,0,0.26856,0.0036972,0.026259,0.01089,0,0.063819,0.20818,0.093975,0.12146,0.36972,4.5884,5.00E+05,197.97,0,0,70,4.0241,0,0,0,85,1.35E+05,0,0,0,0,0,0,332,-29,-46,0,331,180,-962,86.917,0,0,0,0,27781,2470,96,0,1.91E+06,1.10E+06,8.25E+05,946.38,2829.9,2162,4337,81494,8940
1/26/1999,1,55.01,45.9,58.92,58.92,52.15,52.15,52.15,116.94,82.95,42.83,28.23,10.06,16.34,16.34,13.35,28300,47450,0,4428.5,840.59,3536.3,1407.4,2166.1,2184.9,1112.1,1865.9,1706.8,452.59,291.81,1057.5,2.82E+06,3.55E+06,5.49E+05,6.86E+05,0,0,1.80E+05,1.99E+06,1.66E+06,6.73E+05,4.48E+05,6.55E+05,14616,16005,2.49E+05,12384,15222,7797,4424.7,1072,962,763,1751,2289,1125,1615,1590,603,625,1061,13831,12187,11170,3563,1072,523,2012,3795,2851,1956,632,131,574,129,598,97,33,20,0,0,7.8672,3.528,10,10.4,5.7176,1.544,1.8812,0.61288,0.77201,10.399,0.079709,0.37813,0.11545,0,0,0.082633,0.035124,0.063021,0.049005,0.036033,0.026763,0.11789,0.053934,0.12867,0.27729,4.5305,5.05E+05,197.54,0,0,70,3.915,0,0,0,85,1.35E+05,0,0,0,0,0,0,364,-22,-62,0,-519,-289,-964,51.417,0,0,0,0,28188,2130,73,0,1.91E+06,1.10E+06,8.25E+05,946.38,2829.9,2162,4337,78263,8960
1/27/1999,1,55.06,46.12,59.76,59.76,52.55,52.55,52.55,118.14,82.95,42.83,28.31,10.06,16.99,16.99,14.12,18991,33992,0,4428.5,714.57,2285.2,1168.8,1987.4,1801.1,1096.9,1648,1733.3,555.55,335.49,1132.7,2.82E+06,3.56E+06,5.43E+05,6.93E+05,0,1.76E+05,1.80E+05,1.99E+06,1.66E+06,6.73E+05,4.51E+05,6.56E+05,14045,16005,2.49E+05,9952,13155,6498,4424.7,915,1076,570,3112,2158,1014,1969,1394,563,681,788,13966,10976,9491,3270,915,556,877,3098,3280,1247,529,48,650,197,596,7,21,0,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,2.4515,3.088,3.4662,0,0.037813,0.0048106,0,0,0,0.024032,0,0.10346,0.015014,0,0.11036,0.020429,0.020587,0.064702,4.3946,5.06E+05,197.32,0,0,70,3.9575,0,0,0,85,1.35E+05,0,0,0,0,0,0,554,-15,-46,0,507,-728,-962,-49.125,0,0,0,0,28158,2638,412,0,1.91E+06,1.10E+06,8.25E+05,946.38,2829.9,110,4284,75495,9080
1/28/1999,1,55.06,46.12,60.24,60.24,52.55,52.55,52.55,118.26,84.26,42.83,28.47,10.07,16.99,16.99,14.24,17398,33097,0,4428.5,631.5,1708.3,949.69,1921.3,2046.5,1135,1195.8,1584.8,462.6,328.54,987.1,2.80E+06,3.56E+06,5.39E+05,6.93E+05,0,1.75E+05,1.80E+05,1.98E+06,1.66E+06,6.73E+05,4.53E+05,6.58E+05,13293,16560,2.49E+05,8169,11854,5630,4424.7,746,1003,453,0,1806,946,1969,921,563,681,559,14304,9416,7788,3072,746,605,619,3672,2928,1076,529,44,650,197,594,0,37,20,0,0,7.8672,3.528,10,10.4,5.7176,4.6321,5.6435,2.4515,3.088,3.4662,0,0,0,0,0,0,0,0,0.027225,0,0,0,0,0,0,4.2627,5.04E+05,196.99,0,0,70,3.7992,0,0,0,85,1.35E+05,0,0,0,0,0,0,615,-11,-44,0,-273,-466,-954,-31.333,0,0,0,0,27125,3237,-428,0,1.92E+06,1.10E+06,8.25E+05,946.38,2829.9,0,4372,71540,9220
1/29/1999,1,55.06,46.34,60.72,60.72,52.55,52.55,52.55,118.38,84.26,42.83,28.47,10.07,16.99,16.99,14.3,14652,26858,0,5407.3,571.31,1448.3,891.21,1870.7,1572.3,1111.2,1554.3,1359.6,460.46,371.22,892.3,2.79E+06,3.57E+06,5.36E+05,6.94E+05,0,1.74E+05,1.80E+05,1.98E+06,1.66E+06,6.74E+05,4.55E+05,6.60E+05,12520,16660,2.49E+05,6664,11946,4892,4424.7,651,1115,328,2041,1802,757,2062,953,327,286,531,14272,7506,6419,3084,651,599,245,3029,2921,446,1227,44,705,198,597,75,12,19,0,0,7.8672,3.528,10,10.4,5.7176,10.808,13.168,3.0644,3.86,13.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1348,5.03E+05,196.66,0,0,70,3.6472,0,0,0,85,1.35E+05,0,0,0,0,0,0,540,-11,-37,0,-99,-441,-950,108.29,0,0,0,0,26100,4024,-383,0,1.92E+06,1.10E+06,8.25E+05,946.38,2829.9,372,4189,66851,8930
1/30/1999,1,55.06,46.46,61.44,61.44,52.65,52.65,52.65,118.62,84.26,42.83,28.47,10.07,16.99,16.99,14.36,12576,24444,0,5407.3,529.77,1219.6,629.09,1863,1880.6,1358.2,1741.8,1172.7,377.52,280.9,822.91,2.77E+06,3.58E+06,5.34E+05,6.94E+05,0,1.73E+05,1.80E+05,1.98E+06,1.66E+06,6.74E+05,4.55E+05,6.61E+05,11737,16747,2.49E+05,6454,11011,4634,4424.7,583,1058,259,1248,2203,776,2062,946,326,259,575,13240,6752,5524,3132,583,602,83,2283,2763,465,1227,45,715,207,600,22,8,22,0,0,7.8672,3.528,10,10.4,5.7176,1.544,1.8812,3.0644,3.86,17.331,0,0,0,0,0,0.17766,0,0,0,0.14413,0,0,0,0,0,4.0108,4.99E+05,196.44,0,0,70,3.5013,0,0,0,85,1.35E+05,0,0,0,0,0,0,472,-8,-54,0,25,-146,-946,-15.583,0,0,0,0,24451,4006,-613,0,1.92E+06,1.10E+06,8.25E+05,946.38,2829.9,113,4265,62021,8450
1/31/1999,1,55.93,46.58,62.04,62.04,53.15,53.15,53.15,118.62,84.26,44.79,28.87,10.68,16.99,16.99,14.36,11302,22847,0,5407.3,497.39,1160.2,320.59,1780.8,1908.9,1096.9,1775.8,1303.1,343.2,258.07,819.98,2.77E+06,3.59E+06,5.33E+05,6.94E+05,0,1.73E+05,1.80E+05,1.98E+06,1.66E+06,6.75E+05,4.58E+05,6.63E+05,11065,16951,2.49E+05,6069,9977,4852,3398.9,864,1107,259,1660,3110,967,2161,759,321,264,538,9171,5722,5129,3090,864,603,83,2020,2551,629,1393,45,715,219,604,8,21,14,0,0,7.8672,3.528,10,10.4,5.7176,3.088,3.7624,3.0644,3.86,13.865,0.39855,0.2899,0.27902,0,0,0.07437,0,0.34136,0.17969,0.015014,0.032939,0,0,0,0,4.289,4.94E+05,196.22,0,0,70,3.3613,0,0,0,85,1.35E+05,0,0,0,0,0,0,621,-32,5,0,37,-45,-951,-100,0,0,0,0,26976,3929,3555,0,1.93E+06,1.10E+06,8.25E+05,946.38,2829.9,203,4230,58879,8170
2/1/1999,1,56.06,46.94,62.88,62.88,53.15,53.15,53.15,121.13,85.57,45.49,29.53,10.69,17.65,17.65,15.07,23694,66644,8384.5,6221,985.62,4333.6,456.33,2416.5,2363.3,911.37,1854.8,3906.6,1530.6,1075.1,1817.6,2.76E+06,3.59E+06,5.33E+05,6.94E+05,0,1.72E+05,1.83E+05,1.98E+06,1.66E+06,6.76E+05,4.59E+05,6.65E+05,10561,16951,2.49E+05,6170,8960,4451,3398.9,920,978,792,1570,2802,806,2134,1092,377,328,607,8886,6380,4576,3335,920,603,103,1285,2243,442,1643,46,715,224,604,0,21,0,0,0,43.27,19.404,55,57.2,31.447,1.544,1.8812,2.4515,3.088,3.4662,0,0.075625,0.1347,0,0,0,0.046216,0,0.25047,0,0,0.15802,0.031053,0.026763,0.083188,4.1604,4.87E+05,195.78,0,0,70,3.895,0,0,0,85,1.05E+05,0,0,0,0,0,0,657,-13,-27,0,372,-94,-955,-344.21,0,0,0,0,23813,4297,3334,0,1.93E+06,1.10E+06,8.88E+05,3922,3107,274,4230,55237,7590
2/2/1999,1,56.06,47.18,63.36,63.36,53.65,53.65,53.65,121.61,86.22,45.49,29.69,10.69,18.3,18.3,15.19,32749,71506,8510.7,6221,976.83,4333.6,480.63,2615.2,2761.1,911.37,3645.4,3794.9,1442.2,1008.5,1783.1,2.76E+06,3.60E+06,5.33E+05,6.94E+05,0,1.71E+05,1.84E+05,1.98E+06,1.66E+06,6.76E+05,4.59E+05,6.66E+05,10157,17097,2.48E+05,6165,9502,4518,3398.9,671,950,440,1871,1966,725,1925,791,306,241,494,7417,6974,4311,3499,671,652,104,1732,1966,465,1893,46,509,232,673,75,21,0,0,0,43.27,19.404,55,57.2,31.447,7.7201,9.4059,4.2902,5.4041,17.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0355,4.82E+05,195.78,0,0,70,3.7392,0,0,0,85,1.05E+05,0,0,0,0,0,0,581,-9,-93,0,-7,-169,-959,-274.42,0,0,0,0,20994,4022,3331,0,1.93E+06,1.10E+06,8.88E+05,3922,3107,221,4289,50826,7050
2/3/1999,1,56.06,47.52,63.96,63.96,53.65,53.65,53.65,122.09,86.22,45.49,29.77,10.69,18.3,18.3,15.31,96535,1.25E+05,8348.7,6221,976.83,4333.6,1035.2,3108.6,521.72,15636,7581.5,3544.7,1308,904.11,1607.7,2.76E+06,3.60E+06,5.34E+05,6.92E+05,0,1.70E+05,1.84E+05,1.97E+06,1.66E+06,6.77E+05,4.59E+05,6.68E+05,10157,17068,2.48E+05,7183,7944,4432,3398.9,590,990,329,1028,1895,706,1959,910,293,226,546,7698,6192,4105,3487,590,756,104,2395,2455,472,1976,48,528,239,796,75,21,36,0,0,43.27,19.404,55,57.2,31.447,4.6321,5.6435,3.6773,4.6321,24.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9145,4.73E+05,195.56,0,0,70,3.5896,0,0,0,85,1.05E+05,0,0,0,0,0,0,512,-11,-132,0,-291,-489,-959,24.958,0,0,0,0,17782,2847,3322,0,1.93E+06,1.10E+06,8.88E+05,3922,3107,270,4336,46206,6430
2/4/1999,1,56.06,47.86,64.8,64.8,53.75,53.75,53.75,122.57,86.22,45.49,29.77,10.69,18.3,18.3,15.43,55404,88950,7585.8,6221,2619.3,4333.6,1299.3,3299.1,4305.1,4535.5,5252.7,3357.2,1212.9,824.67,1508.4,2.75E+06,3.60E+06,5.33E+05,6.89E+05,0,1.69E+05,1.85E+05,1.97E+06,1.65E+06,6.77E+05,4.58E+05,6.70E+05,9212,17068,2.48E+05,6784,8359,4027,3398.9,548,977,280,1020,1895,640,1530,814,298,224,513,9377,9324,4298,3481,548,806,104,2167,2455,484,2005,48,539,239,797,68,21,19,0,0,43.27,19.404,55,57.2,31.447,3.088,3.7624,0.61288,0.77201,27.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.797,4.66E+05,195.34,0,0,70,3.4461,0,0,0,85,1.05E+05,0,0,0,0,0,0,489,-11,-94,0,38,-82,-963,-12.583,0,0,0,0,9608,2251,3319,0,1.93E+06,1.10E+06,8.88E+05,3922,3107,149,4368,42927,6350
2/5/1999,1,56.06,47.88,65.16,65.16,53.85,53.85,53.85,122.69,86.22,45.49,29.77,10.69,18.3,18.3,15.43,41836,96553,7810,42784,2372.5,4333.6,910.55,3086.8,3598.5,2803.9,2878.9,3241.5,1134.5,762.07,1493.6,2.74E+06,3.59E+06,5.31E+05,6.88E+05,0,1.68E+05,1.85E+05,1.97E+06,1.65E+06,6.77E+05,4.56E+05,6.71E+05,8950,17009,2.47E+05,5961,10522,4146,3398.9,542,929,238,1607,1838,661,1300,817,302,226,546,13406,15114,5139,3471,542,803,104,2753,2397,765,2120,48,433,239,796,53,21,3,0,0,43.27,19.404,55,57.2,31.447,6.1761,7.5247,2.4515,3.088,24.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6831,4.64E+05,195.01,0,0,70,3.3082,0,0,0,85,1.05E+05,0,0,0,0,0,0,471,-12,-71,0,-101,-471,-966,-102,0,0,0,0,-1980,2323,-1037,0,1.93E+06,1.10E+06,8.88E+05,3922,3107,185,4335,42321,6700
