set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
836	2594.0726992075765	0.0	900.5036132823333	0.0	0.0	811.9629529418246	5258.090834809213	0.0	623.5	0.0	0.0	140.891533915201
837	2610.6017729744917	0.0	548.602707503141	0.0	0.0	787.1135908580881	5258.090834809213	0.0	623.5	0.0	0.0	140.891533915201
838	2577.960958481121	0.0	511.1997105263456	0.0	0.0	744.2321130103476	5258.090834809213	0.0	623.5	0.0	0.0	140.891533915201
839	2462.355231725928	0.0	767.3169223911548	0.0	0.0	691.9017847388374	5258.090834809213	0.0	623.5	0.0	0.0	140.891533915201
840	2094.864824670486	0.0	778.0763559190831	0.0	0.0	644.8903387119431	5258.090834809213	0.0	623.5	0.0	0.0	140.891533915201
841	1656.5741504825644	0.0	1259.6023437684269	0.0	0.0	612.8411568450807	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
842	1669.4438725145599	0.0	1168.2878279432502	0.0	0.0	600.2259427795884	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
843	1669.09614707811	0.0	839.3998233207737	0.0	0.0	598.783161304533	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
844	1607.4925143264986	0.0	985.1451878183102	0.0	0.0	605.7628187892952	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
845	1529.2663394942672	0.0	1254.3347115623608	0.0	0.0	632.3001779501179	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
846	1463.8210747764822	0.0	1363.2850552095144	0.0	0.0	694.0143203795541	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
847	1552.5269997063992	0.0	920.9178668244274	0.0	0.0	793.9144509222988	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
848	1880.6623796948295	0.0	1382.1423321496563	0.0	0.0	854.0577996151577	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
849	2091.7268715966607	0.0	2051.0332061664885	0.0	0.0	846.3585254123225	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
850	2174.4894513401428	0.0	1737.7727988909976	0.0	0.0	827.3720286667267	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
851	2215.3408408434975	0.0	1176.6756684256684	0.0	0.0	808.5035308619392	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
852	2217.9869543893656	0.0	1157.3411773633134	0.0	0.0	788.5740952269709	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
853	2162.546089657045	0.0	1797.820597878982	0.0	0.0	770.1800782793861	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
854	2101.6580312357187	0.0	1248.0114501255086	0.0	0.0	750.6312819840829	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
855	2063.422400806112	0.0	991.8108314636812	0.0	0.0	734.9661891725135	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
856	1901.9018983646067	0.0	1164.889995429944	0.0	0.0	731.1128749669027	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
857	1756.2383999492824	0.0	1395.1821392315314	0.0	0.0	753.1551637327576	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
858	1587.7703695971368	0.0	1229.9018298077126	0.0	0.0	825.4082128910901	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
859	1666.5991006157724	0.0	921.4050416555552	0.0	0.0	855.0594533579653	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
860	1947.45237819146	0.0	1468.499945294213	0.0	0.0	845.4082611439236	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
861	2201.740576205912	0.0	863.2401204074431	0.0	0.0	822.2637464242454	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
862	2091.30854355144	0.0	691.550140305113	0.0	0.0	772.9850835606817	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
863	2006.806919905227	0.0	914.5360158475676	0.0	0.0	711.6336222556638	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
864	1789.629724945509	0.0	955.5067907709689	0.0	0.0	661.42110551855	5237.053394825167	0.0	599.4333333333329	0.0	0.0	160.264192199707
865	2034.7563107837555	37.91228850597038	1342.8425684017348	0.0	0.0	636.5507756490922	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
866	2202.4223806418545	48.587167560207575	1251.706005082328	0.0	0.0	623.8163206549864	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
867	2088.5303727757587	42.31336869006376	1042.7662906859262	0.0	0.0	620.137630893527	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
868	1906.5781816630317	38.34747954208008	1174.8618789274726	0.0	0.0	627.7064240706316	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
869	1791.3056589041846	35.09887081486242	1507.158582341058	0.0	0.0	653.9806822546744	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
870	1587.0872210921616	36.68706718765461	1627.2893902933804	0.0	0.0	718.0736556716114	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
871	1611.417539116947	42.17560839070922	1157.5604640592026	0.0	0.0	822.7053391808835	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
872	1693.285931548755	42.37035771706637	1565.086425171494	0.0	0.0	884.3041682308227	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
873	2185.308790747443	41.58506078325344	2109.6408151930514	0.0	0.0	873.2952555919317	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
874	2170.0822257385944	32.50942501806105	1795.7470524294924	0.0	0.0	847.5662662364757	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
875	2299.432237997845	45.96561326700458	1271.1352854087866	0.0	0.0	824.5759672644217	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
876	2481.342965094145	38.12921405926714	1179.927352700319	0.0	0.0	800.0700710295176	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
877	2523.591069029746	58.545735078525574	1955.9642191434878	0.0	0.0	780.211593872076	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
878	2631.627824334866	58.14217180382872	1307.4840886195666	0.0	0.0	760.0913747144835	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
879	2586.643869052457	46.8022475478776	1023.6970441142596	0.0	0.0	746.0464035936255	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
880	2475.293681259077	46.6003570921733	1100.4002127849608	0.0	0.0	743.3148781670034	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
881	2433.745503127001	45.16614804553418	1314.1878634450259	0.0	0.0	767.9810996170627	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
882	2509.6307780448305	45.614520632511606	1406.6312382576282	0.0	0.0	837.2759496494975	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
883	2677.754098640211	73.55268330555126	1270.0432427489218	0.0	0.0	862.415577277953	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
884	2822.2796408893237	104.10621790764404	1849.133926611588	0.0	0.0	851.0994894964147	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
885	3022.0594384674573	88.81468685010297	1211.052910741911	0.0	0.0	824.8828094049016	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
886	3142.8674371100265	68.20816698016596	822.1410957921253	0.0	0.0	775.5070023511377	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
887	2926.8916579570623	64.30338955789192	866.4608458580643	0.0	0.0	716.0343819126155	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
888	2379.3604021712986	58.27021447981659	1049.3386488109363	0.0	0.0	663.5345619269355	5217.120009028059	0.0	602.1	0.0	0.0	177.610003153483
889	2774.359445787569	349.39328758639886	1453.990827543913	0.0	0.0	596.2661269610527	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
890	2652.48190262379	107.13603910264912	1433.876935668565	0.0	0.0	583.0287610564127	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
891	2560.031893354756	99.40731786122672	1264.1337192512954	0.0	0.0	579.8520268821003	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
892	2414.1684988558936	83.94988463211806	1376.1583841675376	0.0	0.0	585.9389601180242	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
893	2237.407095926384	78.88623968084121	1652.1645020475314	0.0	0.0	610.3093067271479	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
894	2159.547224530504	84.88266133366889	1815.876778651004	0.0	0.0	669.8517477310633	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
895	2203.876520212085	95.40970342600764	1212.7930654522675	0.0	0.0	769.7228160011219	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
896	2329.2226946573496	177.31441169803844	1799.5605255646442	0.0	0.0	828.6113757044412	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
897	3055.203130091742	231.63462939529686	2523.5938217384714	0.0	0.0	816.7879069802042	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
898	3082.5970301262782	250.55021558992317	2121.199773838483	0.0	0.0	794.1265990696421	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
899	3527.63534743861	283.4964014757276	1624.5487037123403	0.0	0.0	767.008872977326	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
900	3902.310387882891	289.4928138748184	1503.310264206035	0.0	0.0	742.799989674841	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
901	3964.4814955510524	289.35956006031125	2284.541199271387	0.0	0.0	723.3962144658482	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
902	3901.3346619612	293.66188614109353	1604.7864096501212	0.0	0.0	706.9864623013001	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
903	3763.316180225402	330.74166116651685	1335.9774078568844	0.0	0.0	690.7718859099316	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
904	3649.864098328715	371.42819913147315	1439.5223763425986	0.0	0.0	687.9646079470253	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
905	3380.086063329689	384.7732231990503	1702.2485261803415	0.0	0.0	702.2312068650749	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
906	3474.501620079605	441.6334649043863	1414.3200263125332	0.0	0.0	766.0354776176782	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
907	3362.863509373364	633.9345215503163	926.2456504243513	0.0	0.0	798.9309344988293	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
908	3584.5488361897264	826.9093635805368	1611.8874373154695	0.0	0.0	791.5713969722216	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
909	3859.6781024716774	881.0038127732515	883.7815247720408	0.0	0.0	773.5156897483433	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
910	4007.2326020522896	743.0966986703818	821.3072251360809	0.0	0.0	728.3822478270432	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
911	3512.8906671790364	509.52794061563867	1383.8179227436412	0.0	0.0	672.8681956898284	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
912	3047.912476686985	231.95839610827701	1322.7432094666792	0.0	0.0	625.2592178066103	5169.220571296558	0.0	615.333333333333	0.0	0.0	191.19398651123
913	1477.3344043958912	226.12392355566	1324.7882820313885	0.0	0.0	598.2202313695168	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
914	1465.3340141963529	139.6502030787504	1350.6194488341814	0.0	0.0	586.4771199455604	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
915	1403.4279579689987	41.61133400030176	1185.965191518954	0.0	0.0	585.5343590462927	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
916	1255.337588333307	52.08691357987482	1298.4337610410091	0.0	0.0	593.9910285960482	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
917	1289.2181842559205	62.562497663570156	1482.8570320623542	0.0	0.0	620.4240602118872	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
918	1392.6317701765167	73.03807724314322	1561.3567562635642	0.0	0.0	685.9670162647462	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
919	1718.9124138098334	83.5136613268387	1072.7600663268781	0.0	0.0	795.8527447730257	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
920	2220.967506164702	504.1069207074832	1348.1666261364626	0.0	0.0	852.2300588275642	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
921	2599.958560446394	745.3894373102327	1846.907420447056	0.0	0.0	837.1221241962369	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
922	2692.370431045616	819.2843990175861	1536.4275769232256	0.0	0.0	809.3988118887067	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
923	2751.573857164477	852.9105492640166	1154.8990502601835	0.0	0.0	783.9028629828313	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
924	2753.0336564165414	871.6158750524825	1070.365221116214	0.0	0.0	756.69747990113	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
925	2890.0435843677087	798.7480503192502	1662.0912847133395	0.0	0.0	732.3365077844611	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
926	2843.2708433447856	767.9068569420116	1137.4892664076235	0.0	0.0	713.8537566179739	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
927	2844.405929906557	771.5862816600592	961.1265650258124	0.0	0.0	702.077012551804	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
928	2759.7589951344885	811.1470736158443	980.6604315558938	0.0	0.0	700.4326671548553	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
929	2725.93357250183	682.1374201962421	1271.7720136600853	0.0	0.0	723.0850253799939	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
930	2420.356270196788	728.1496100135868	1087.148646105368	0.0	0.0	793.4825299465216	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
931	2423.4571301447368	852.7139064489184	666.9687246603186	0.0	0.0	818.7102613392004	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
932	2914.0286561674952	1052.953366704854	1100.6228763353554	0.0	0.0	806.844297889897	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
933	3040.937155953491	1058.3485109215676	546.5971024354683	0.0	0.0	782.0846210488064	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
934	2900.8509433780305	1056.2275934573568	627.3552535614765	0.0	0.0	731.0563759664719	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
935	2691.855611501399	973.3179107194214	987.1821920059188	0.0	0.0	675.7142829919763	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
936	2284.8984272525554	693.8809861167481	1147.170187464632	0.0	0.0	626.3525502857523	5170.097054484524	0.0	628.6666666666661	0.0	0.0	204.13269195556597
937	1405.8888542661844	545.786501269245	784.7835720077769	0.0	0.0	595.6925343240337	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
938	1295.6561586378634	283.3758596166077	1062.4287761700764	0.0	0.0	581.8032929191415	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
939	1393.8370960201278	312.23238681580534	844.7475984418478	0.0	0.0	578.2271315230621	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
940	1321.9357281714467	323.80236374930166	1017.659758383678	0.0	0.0	583.7027401322371	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
941	1314.8004613585108	371.57623202367796	955.9727134026165	0.0	0.0	607.1345379937459	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
942	1333.3011210209536	394.56185532896166	1012.6276215409804	0.0	0.0	666.2344872784619	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
943	1457.149737771707	438.4218092609314	872.9794466020389	0.0	0.0	763.8494898815785	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
944	1618.0270712163638	868.3312335787098	895.8325051991301	0.0	0.0	821.2541381548133	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
945	1924.9214807140754	1178.8822030200215	669.1661948066175	0.0	0.0	817.0476552973922	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
946	1866.9603535385647	1216.785349034429	719.4239290873152	0.0	0.0	803.565542330824	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
947	1910.1853996069754	1123.9908066706098	884.6789087731854	0.0	0.0	787.6430596054597	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
948	2014.6150904804983	1154.7612779205685	833.312862524964	0.0	0.0	767.4025313927277	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
949	2010.7257221395168	1163.306876914176	981.3798726092269	0.0	0.0	745.0529791130467	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
950	1998.7836000434447	1077.0121057722133	1000.9458415456113	0.0	0.0	727.0220218251061	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
951	1960.3702904605718	1065.4703493769864	803.3697355979396	0.0	0.0	711.2406309212762	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
952	1959.9708309483628	1080.5757693790847	843.6582393138588	0.0	0.0	710.4094819289452	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
953	1868.4713706243012	1103.9260769439315	956.2860097090432	0.0	0.0	725.3624812336496	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
954	1943.0840775175986	1121.5760824623153	1159.9189844368484	0.0	0.0	783.8791785477334	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
955	1862.3512239573936	1329.1485240764	447.5278242659814	0.0	0.0	806.1965543837632	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
956	2190.585339649855	1511.0804163029425	686.1062034730849	0.0	0.0	790.4651273515249	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
957	2348.287874209092	1502.487122943522	891.7451774912621	0.0	0.0	766.1602700104988	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
958	2332.2508679597963	1386.0550254137174	1054.0335434349088	0.0	0.0	728.6581851348376	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
959	2088.827946474406	1202.5474645440754	969.1823260908279	0.0	0.0	679.8794157151258	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
960	1856.308368367056	749.4378989518959	548.1684872214283	0.0	0.0	635.6759512873401	5169.340656899072	0.0	637.366666666666	0.0	0.0	217.146957906087
961	1608.2564944692008	532.951637005693	1087.7721639969136	0.0	0.0	609.5368564463657	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
962	1462.896853841764	384.80888901674314	1092.2381948469001	0.0	0.0	594.275922656112	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
963	1444.2265319487287	430.94821397507417	932.9407615816403	0.0	0.0	590.8402436136604	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
964	1422.57343853897	456.13328935019683	750.4587223810863	0.0	0.0	594.4225195657076	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
965	1416.9362133037362	485.9748714009728	751.7949011784799	0.0	0.0	611.0491114129734	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
966	1486.2431200135513	529.4533361269583	934.7268134189412	0.0	0.0	649.7784167467983	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
967	1558.1177479626008	662.2742418443372	818.3204371450122	0.0	0.0	708.0131953781745	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
968	1644.2743710521652	1102.398875880952	1264.2720426508065	0.0	0.0	755.3322627661628	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
969	2041.131440977912	1254.5747467371973	1606.3402143973974	0.0	0.0	784.9285267425604	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
970	1975.000292759852	1249.7452760342367	1441.8918615802027	0.0	0.0	785.7393322637326	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
971	2011.1401996147413	1273.1618415107712	1806.017293668114	0.0	0.0	770.0234254146301	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
972	2041.3136047539858	1264.5879929981493	1960.603266152957	0.0	0.0	748.1026800347402	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
973	2099.840512487605	1275.0955304610372	1760.230168218909	0.0	0.0	727.3407273473013	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
974	2073.0518911507625	1301.086699370928	1771.67543090238	0.0	0.0	709.3510510395919	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
975	1999.061049115523	1290.3687458479312	1822.5055099984634	0.0	0.0	696.9221321851293	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
976	2047.6833403926266	1290.1552473317654	1801.3007031743878	0.0	0.0	701.4527672154896	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
977	2006.6616456208133	1284.3097046794915	2024.4244194788453	0.0	0.0	724.5441336337169	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
978	1892.0892539571842	1283.7001135715707	2037.995068972103	0.0	0.0	778.578467696402	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
979	1884.4993171691767	1422.2627443008025	1135.518060730058	0.0	0.0	799.1168926657467	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
980	2047.273866853112	1632.2385472240796	1227.6689191857124	0.0	0.0	783.7051898532428	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
981	2022.8746679024985	1732.9259593578338	1282.743378715873	0.0	0.0	760.7888806484059	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
982	2129.2897835817025	1593.7482887287292	1165.7904593827393	0.0	0.0	724.825984092103	5161.667666617383	0.0	642.366666666666	0.0	0.0	229.130502827962
