datetime,SRI,SJI
1908-02-20,11.84871350571721,10.39679914235864
1908-02-21,11.765695594490762,10.377206437734793
1908-02-22,11.659427791354608,10.334935346095161
1908-02-23,11.650356921936513,10.267289683117705
1908-02-24,11.568757913390295,10.181607513297365
1908-02-25,11.462623355464984,10.085459577775888
1908-02-26,11.372960950984934,9.932950454203418
1908-02-27,11.364058277586793,9.838029416705448
1908-02-28,11.332050878795535,9.820482787240572
1908-02-29,11.361024184145645,9.865795634197053
1908-03-01,11.566428561965846,9.92199172859496
1908-03-02,11.704273335812177,9.939102188259746
1908-03-03,11.721131463246994,10.046605080905874
1908-03-04,11.772451457564959,10.109946030269262
1908-03-05,11.776916022533314,10.122474552797174
1908-03-06,11.880042922317049,10.514103817331309
1908-03-07,11.933320539824333,10.694941439108318
1908-03-08,11.967977711649679,10.740827021848354
1908-03-09,12.022559524709578,10.743062964686665
1908-03-10,12.05512496479491,10.798021089896682
1908-03-11,12.093802548129162,10.795216837321755
1908-03-12,12.11017586987106,10.865483114330319
1908-03-13,12.163076288888504,10.866916058681262
1908-03-14,12.49906687328362,10.953253695769156
1908-03-15,12.809456120568338,11.014564038005018
1908-03-16,12.96348599614361,11.03886329001973
1908-03-17,13.313318451102322,11.337383292027102
1908-03-18,13.452610119515816,11.460401877407394
1908-03-19,13.567085689703118,11.506212103690393
1908-03-20,13.640293839875568,11.427819722745646
1908-03-21,14.03498716885049,11.310674968833094
1908-03-22,14.100079083859464,11.334639458436016
1908-03-23,14.113214625697825,11.341117555239105
1908-03-24,14.083940610399804,11.46116990640271
1908-03-25,14.087950194991333,11.386282835939767
1908-03-26,14.135189803384394,11.398588100893477
1908-03-27,14.205129017019924,11.41006143134073
1908-03-28,14.504501989615829,11.423621817114675
1908-03-29,14.82503486477813,11.441968023413356
1908-03-30,15.045487216879975,11.443928397997421
1908-03-31,15.145827268795106,11.446968481252409
1908-04-01,15.34494216001233,11.372946857720313
1908-04-02,15.42818888757784,11.399136339098595
1908-04-03,15.483700177532823,11.401724326817794
1908-04-04,15.529710746730636,11.431701989307497
1908-04-05,15.568313532733951,11.373137776409399
1908-04-06,15.587340327531372,11.350061889211672
1908-04-07,15.588069444146903,11.324522291679392
1908-04-08,15.573415012834271,11.322558169367648
1908-04-09,15.517983736753182,11.301959492976698
1908-04-10,15.51015156638886,11.289822413787364
1908-04-11,15.516800766489055,11.253511591259798
1908-04-12,15.586423934458168,11.225073568806954
1908-04-13,15.861201369444323,11.212433911021183
1908-04-14,16.115969555292953,11.224295017279227
1908-04-15,16.151548478916304,11.23085472202476
1908-04-16,16.144218100480717,11.324842422670093
1908-04-17,16.149759367655797,11.296122702451846
1908-04-18,16.11644540707804,11.315970378745819
1908-04-19,16.11363372305704,11.327825890508082
1908-04-20,16.11398947572801,11.340180708667221
1908-04-21,16.109750568459333,11.333271790954766
1908-04-22,16.1105991090669,11.319717540420791
1908-04-23,16.112946995190896,11.319379003421227
1908-04-24,16.11312269458572,11.325095073743277
1908-04-25,16.12096621126693,11.358632339676747
1908-04-26,16.138292427607503,11.422991038078226
1908-04-27,16.14923941900755,11.453331927047598
1908-04-28,16.15836593548241,11.444941413134524
1908-04-29,16.18179301212143,11.430990090161918
1908-04-30,16.20444381092844,11.440146202438443
1908-05-01,16.212511438444604,11.448074176048294
1908-05-02,16.214235347618846,11.45402899318572
1908-05-03,16.215228255837026,11.461028076280934
1908-05-04,16.226298824399382,11.421611849668828
1908-05-05,16.232795991452775,11.393584748472843
1908-05-06,16.23453273059414,11.368769300521341
1908-05-07,16.23607145422846,11.365953022310311
1908-05-08,16.240638257704113,11.366534535849937
1908-05-09,16.25778794738199,11.309305644944102
1908-05-10,16.263269455177642,11.288251471124795
1908-05-11,16.264114374426946,11.27871217740662
1908-05-12,16.264159045017806,11.26040262239053
1908-05-13,16.264159045017806,11.244829170330055
1908-05-14,16.264159045017806,11.242274513588637
1908-05-15,16.264159045017806,11.226807967885797
1908-05-16,16.264159045017806,11.195964903301652
1908-05-17,16.264159045017806,11.212987622760174
1908-05-18,16.264159045017806,11.183528828868328
1908-05-19,16.264159045017806,11.32222844209003
1908-05-20,16.264159045017806,11.510569369746081
1908-05-21,16.264159045017806,11.519846711965332
1908-05-22,16.264159045017806,11.514235902709459
1908-05-23,16.264159045017806,11.52121950007681
1908-05-24,16.264159045017806,11.523615612076929
1908-05-25,16.264159045017806,11.525477914778316
1908-05-26,16.264159045017806,11.511221413347647
1908-05-27,16.264159045017806,11.513106070701651
1908-05-28,16.264159045017806,11.519617212617595
1908-05-29,16.264159045017806,11.50192997692922
1908-05-30,16.264159045017806,11.496251715129562
1908-05-31,16.264159045017806,11.512043860455734
1908-06-01,16.264159045017806,11.562356628491838
1908-06-02,16.264159045017806,11.565690858720487
1908-06-03,16.264159045017806,11.559716993314668
1908-06-04,16.264159045017806,11.55704677209884
1908-06-05,16.264159045017806,11.547924900213685
1908-06-06,16.264159045017806,11.514973440658343
1908-06-07,16.264159045017806,11.499508723726587
1908-06-08,16.264159045017806,11.500730152491048
1908-06-09,16.264159045017806,11.499286661626185
1908-06-10,16.264159045017806,11.48373448783235
1908-06-11,16.264159045017806,11.46196044956262
1908-06-12,16.264159045017806,11.458727334552622
1908-06-13,16.264159045017806,11.45364554026748
1908-06-14,16.264159045017806,11.450409238367437
1908-06-15,16.264159045017806,11.449930678531791
1908-06-16,16.264159045017806,11.449205049444691
1908-06-17,16.264159045017806,11.448023505751141
1908-06-18,16.264159045017806,11.447093826212313
1908-06-19,16.264159045017806,11.447093826212313
1908-06-20,16.264159045017806,11.447093826212313
1908-06-21,16.264159045017806,11.447093826212313
1908-06-22,16.264159045017806,11.446861702637074
1908-06-23,16.264159045017806,11.446861702637074
1908-06-24,16.264159045017806,11.446861702637074
1908-06-25,16.264159045017806,11.446018037943064
1908-06-26,16.264159045017806,11.44564546198234
1908-06-27,16.264159045017806,11.447498850807813
1908-06-28,16.264159045017806,11.447253216947088
1908-06-29,16.264159045017806,11.427588696250206
1908-06-30,16.264159045017806,11.415023262212975
1908-07-01,16.264159045017806,11.412396410984288
1908-07-02,16.264159045017806,11.411794591247505
1908-07-03,16.264159045017806,11.365449347607964
1908-07-04,16.264159045017806,11.365637391450273
1908-07-05,16.264159045017806,11.366843221354447
1908-07-06,16.264159045017806,11.363350810366269
1908-07-07,16.264159045017806,11.364809369180557
1908-07-08,16.264159045017806,11.371819019218414
1908-07-09,16.264159045017806,11.407391709574307
1908-07-10,16.264159045017806,11.408119290446203
1908-07-11,16.264159045017806,11.407471375940181
1908-07-12,16.264159045017806,11.406717930248686
1908-07-13,16.264159045017806,11.407039753222461
1908-07-14,16.264159045017806,11.407958183992454
1908-07-15,16.264159045017806,11.409874387304711
1908-07-16,16.264159045017806,11.41102630975847
1908-07-17,16.264159045017806,11.41165725780315
1908-07-18,16.264159045017806,11.41173838623551
1908-07-19,16.264159045017806,11.411609598114431
1908-07-20,16.264159045017806,11.411609598114431
1908-07-21,16.264159045017806,11.411609598114431
1908-07-22,16.264159045017806,11.411282372690826
1908-07-23,16.264159045017806,11.405864974014447
1908-07-24,16.264159045017806,11.404900755777795
1908-07-25,16.264159045017806,11.404838127432095
1908-07-26,16.264159045017806,11.40491707641727
1908-07-27,16.264159045017806,11.40491707641727
1908-07-28,16.264159045017806,11.405841828949212
1908-07-29,16.264159045017806,11.406303457915685
1908-07-30,16.264159045017806,11.406241116764512
1908-07-31,16.264159045017806,11.406098453843283
1908-08-01,8.695472425239478,2.7283846913139644
1908-08-02,8.695472425239478,2.7283846913139644
1908-08-03,8.695472425239478,2.7283846913139644
1908-08-04,8.695472425239478,2.7283846913139644
1908-08-05,8.695472425239478,2.7283846913139644
1908-08-06,8.695472425239478,2.7283846913139644
1908-08-07,8.695472425239478,2.7283846913139644
1908-08-08,8.695472425239478,2.7283846913139644
1908-08-09,8.695472425239478,2.7283846913139644
1908-08-10,8.695472425239478,2.7283846913139644
1908-08-11,8.695472425239478,2.7283846913139644
1908-08-12,8.695472425239478,2.7283846913139644
1908-08-13,8.695472425239478,2.7283846913139644
1908-08-14,8.695472425239478,2.7283846913139644
1908-08-15,8.695472425239478,2.7283846913139644
1908-08-16,8.695472425239478,2.7283846913139644
1908-08-17,8.695472425239478,2.7283846913139644
1908-08-18,8.695472425239478,2.7283846913139644
1908-08-19,8.695472425239478,2.7283846913139644
1908-08-20,8.695472425239478,2.7283846913139644
1908-08-21,8.695472425239478,2.7283846913139644
1908-08-22,8.695472425239478,2.7283846913139644
1908-08-23,8.695472425239478,2.7283846913139644
1908-08-24,8.695472425239478,2.7283846913139644
1908-08-25,8.695472425239478,2.7283846913139644
1908-08-26,8.695472425239478,2.7283846913139644
1908-08-27,8.695472425239478,2.7283846913139644
1908-08-28,8.695472425239478,2.7283846913139644
1908-08-29,8.695472425239478,2.7283846913139644
1908-08-30,8.695472425239478,2.7283846913139644
1908-08-31,8.695472425239478,2.7283846913139644
1908-09-01,8.695472425239478,2.7283846913139644
1908-09-02,8.695472425239478,2.7283846913139644
1908-09-03,8.695472425239478,2.7283846913139644
1908-09-04,8.695472425239478,2.7283846913139644
1908-09-05,8.695472425239478,2.7283846913139644
1908-09-06,8.695472425239478,2.7283846913139644
1908-09-07,8.695472425239478,2.7283846913139644
1908-09-08,8.695472425239478,2.7283846913139644
1908-09-09,8.695472425239478,2.7283846913139644
1908-09-10,8.695472425239478,2.7283846913139644
1908-09-11,8.695472425239478,2.7283846913139644
1908-09-12,8.695472425239478,2.7283846913139644
1908-09-13,8.695472425239478,2.7283846913139644
1908-09-14,8.695472425239478,2.7283846913139644
1908-09-15,8.695472425239478,2.7283846913139644
1908-09-16,8.695472425239478,2.7283846913139644
1908-09-17,8.695472425239478,2.7283846913139644
1908-09-18,8.695472425239478,2.7283846913139644
1908-09-19,8.695472425239478,2.7283846913139644
1908-09-20,8.695472425239478,2.7283846913139644
1908-09-21,8.695472425239478,2.7283846913139644
1908-09-22,8.695472425239478,2.7283846913139644
1908-09-23,8.695472425239478,2.7283846913139644
1908-09-24,8.695472425239478,2.7283846913139644
1908-09-25,8.695472425239478,2.7283846913139644
1908-09-26,8.695472425239478,2.7283846913139644
1908-09-27,8.695472425239478,2.7283846913139644
1908-09-28,8.695472425239478,2.7283846913139644
1908-09-29,8.695472425239478,2.7283846913139644
1908-09-30,8.695472425239478,2.7283846913139644
1908-10-01,8.695472425239478,2.7283846913139644
1908-10-02,8.695472425239478,2.7283846913139644
1908-10-03,8.695472425239478,2.7283846913139644
1908-10-04,8.695472425239478,2.7283846913139644
1908-10-05,8.695472425239478,2.7283846913139644
1908-10-06,8.695472425239478,2.7283846913139644
1908-10-07,8.695472425239478,2.7283846913139644
1908-10-08,8.695472425239478,2.7283846913139644
1908-10-09,8.695472425239478,2.7283846913139644
1908-10-10,8.695472425239478,2.7283846913139644
1908-10-11,8.695472425239478,2.7283846913139644
1908-10-12,8.695472425239478,2.7283846913139644
1908-10-13,8.695472425239478,2.7283846913139644
1908-10-14,8.695472425239478,2.7283846913139644
1908-10-15,8.695472425239478,2.7283846913139644
1908-10-16,8.695472425239478,2.7283846913139644
1908-10-17,8.695472425239478,2.7283846913139644
1908-10-18,8.695472425239478,2.7283846913139644
1908-10-19,8.695472425239478,2.7283846913139644
1908-10-20,8.695472425239478,2.7283846913139644
1908-10-21,8.695472425239478,2.7283846913139644
1908-10-22,8.695472425239478,2.7283846913139644
1908-10-23,8.695472425239478,2.7283846913139644
1908-10-24,8.695472425239478,2.7283846913139644
1908-10-25,8.695472425239478,2.7283846913139644
1908-10-26,8.695472425239478,2.7283846913139644
1908-10-27,8.695472425239478,2.7283846913139644
1908-10-28,8.695472425239478,2.7283846913139644
1908-10-29,8.695472425239478,2.7283846913139644
1908-10-30,8.695472425239478,2.7283846913139644
1908-10-31,8.695472425239478,2.7283846913139644
1908-11-01,8.695472425239478,2.7283846913139644
1908-11-02,8.695472425239478,2.7283846913139644
1908-11-03,8.695472425239478,2.7283846913139644
1908-11-04,8.695472425239478,2.7283846913139644
1908-11-05,8.695472425239478,2.7283846913139644
1908-11-06,8.695472425239478,2.7283846913139644
1908-11-07,8.695472425239478,2.7283846913139644
1908-11-08,8.695472425239478,2.7283846913139644
1908-11-09,8.695472425239478,2.7283846913139644
1908-11-10,8.695472425239478,2.7283846913139644
1908-11-11,8.695472425239478,2.7283846913139644
1908-11-12,8.695472425239478,2.7283846913139644
1908-11-13,8.695472425239478,2.7283846913139644
1908-11-14,8.695472425239478,2.7283846913139644
1908-11-15,8.695472425239478,2.7283846913139644
1908-11-16,8.695472425239478,2.7283846913139644
1908-11-17,8.695472425239478,2.7283846913139644
1908-11-18,8.695472425239478,2.7283846913139644
1908-11-19,8.695472425239478,2.7283846913139644
1908-11-20,8.695472425239478,2.7283846913139644
1908-11-21,8.695472425239478,2.7283846913139644
1908-11-22,8.695472425239478,2.7283846913139644
1908-11-23,8.695472425239478,2.7283846913139644
1908-11-24,8.695472425239478,2.7283846913139644
1908-11-25,8.695472425239478,2.7283846913139644
1908-11-26,8.695472425239478,2.7283846913139644
1908-11-27,8.695472425239478,2.7283846913139644
1908-11-28,8.695472425239478,2.7283846913139644
1908-11-29,8.695472425239478,2.7283846913139644
1908-11-30,8.695472425239478,2.7283846913139644
1908-12-01,8.695472425239478,2.7283846913139644
1908-12-02,8.695472425239478,2.7283846913139644
1908-12-03,8.695472425239478,2.7283846913139644
1908-12-04,8.695472425239478,2.7283846913139644
1908-12-05,8.695472425239478,2.7283846913139644
1908-12-06,8.695472425239478,2.7283846913139644
1908-12-07,8.695472425239478,2.7283846913139644
1908-12-08,8.695472425239478,2.7283846913139644
1908-12-09,8.695472425239478,2.7283846913139644
1908-12-10,8.695472425239478,2.7283846913139644
1908-12-11,8.695472425239478,2.7283846913139644
1908-12-12,8.695472425239478,2.7283846913139644
1908-12-13,8.695472425239478,2.7283846913139644
1908-12-14,8.695472425239478,2.7283846913139644
1908-12-15,8.695472425239478,2.7283846913139644
1908-12-16,8.695472425239478,2.7283846913139644
1908-12-17,8.695472425239478,2.7283846913139644
1908-12-18,8.695472425239478,2.7283846913139644
1908-12-19,8.695472425239478,2.7283846913139644
1908-12-20,8.695472425239478,2.7283846913139644
1908-12-21,8.695472425239478,2.7283846913139644
1908-12-22,8.695472425239478,2.7283846913139644
1908-12-23,8.695472425239478,2.7283846913139644
1908-12-24,8.695472425239478,2.7283846913139644
1908-12-25,8.695472425239478,2.7283846913139644
1908-12-26,8.695472425239478,2.7283846913139644
1908-12-27,8.695472425239478,2.7283846913139644
1908-12-28,8.695472425239478,2.7283846913139644
1908-12-29,8.695472425239478,2.7283846913139644
1908-12-30,8.695472425239478,2.7283846913139644
1908-12-31,8.695472425239478,2.7283846913139644
1909-01-01,8.466927739910606,3.3781638939773035
1909-01-02,8.700349273374744,3.4895898789913407
1909-01-03,8.728129905946222,3.5057921991817564
1909-01-04,8.81235172694899,3.4341086728471044
1909-01-05,8.817157277543775,3.4371939497195494
1909-01-06,8.825952774417381,3.4184587849645305
1909-01-07,8.831048401925209,3.4093025360538363
1909-01-08,8.855409108360687,3.4092344592873314
1909-01-09,8.860023267507666,3.410049887034191
1909-01-10,8.855130554469584,3.4033444345997905
1909-01-11,8.864942997384283,3.398653584813845
1909-01-12,8.853188079433032,3.38752000936088
1909-01-13,8.852996480525771,3.381811773742308
1909-01-14,8.869172581470098,3.4171164670992296
1909-01-15,8.939458683716717,3.46904238042296
1909-01-16,8.926506231670801,3.469244146145096
1909-01-17,8.921893658362816,3.4676360588587034
1909-01-18,8.994717850973704,3.5005275091776857
1909-01-19,9.059435645216013,3.5333706901475717
1909-01-20,9.050174577606171,3.5231078633246637
1909-01-21,9.06071146187119,3.5143316833785407
1909-01-22,9.0552591429434,3.49413740919623
1909-01-23,9.040331098901426,3.4769119724771342
1909-01-24,9.017039630225355,3.437812280951305
1909-01-25,9.017411511024687,3.4174851138192857
1909-01-26,9.064754483468239,3.386866733029324
1909-01-27,9.068806781273345,3.355378423156307
1909-01-28,9.091728018904263,3.326674911059062
1909-01-29,9.146343158167788,3.3208756110477102
1909-01-30,9.162052741575506,3.312984481463599
1909-01-31,9.223604957503174,3.326017084658629
1909-02-01,9.392417045436712,3.32337767833537
1909-02-02,9.591792854438763,3.3214682667055206
1909-02-03,9.973386678261079,3.3229671383890595
1909-02-04,10.181007785003537,3.3116844264431116
1909-02-05,10.451443310615307,3.310090989367536
1909-02-06,10.761742791560781,3.3187738126414215
1909-02-07,11.107201702428563,3.3576051520625922
1909-02-08,11.360118470145183,3.3873801074316257
1909-02-09,11.568419643081235,3.4003726122669935
1909-02-10,11.716557497655229,3.4266749887331005
1909-02-11,11.846440778596193,3.4380840126814176
1909-02-12,11.944778826203047,3.43757134444813
1909-02-13,12.06120758570973,3.4377885214195425
1909-02-14,12.21357288941775,3.434946573855657
1909-02-15,12.311211619094017,3.428818042485964
1909-02-16,12.40578905908367,3.4242737040401705
1909-02-17,12.540781113340113,3.4253812153286782
1909-02-18,12.654086105698234,3.4300060350019996
1909-02-19,12.840125157266213,3.434735066501343
1909-02-20,12.935131232493148,3.452223449264199
1909-02-21,13.081383321494691,3.4832872541666626
1909-02-22,13.163856917402851,3.4923728604728113
1909-02-23,13.242462205773457,3.4876334951013015
1909-02-24,13.316141165157035,3.4795229444774733
1909-02-25,13.38751379046404,3.471813253628584
1909-02-26,13.440456411110107,3.4652847633578294
1909-02-27,13.506418973265314,3.4973982306442757
1909-02-28,13.571963033002422,3.541599448012508
1909-03-01,13.598680064009677,3.5524869036529774
1909-03-02,13.683186649445004,3.57579390772098
1909-03-03,13.726470510664237,3.6586481585625132
1909-03-04,13.771700131149222,3.6931896904968298
1909-03-05,13.88139592092591,3.6888619378629
1909-03-06,14.092312321124584,3.741839543360257
1909-03-07,14.214181192984626,3.779407161954065
1909-03-08,14.288500097565095,3.794654363411876
1909-03-09,14.355142035905047,3.8105890759010084
1909-03-10,14.458635666103962,3.8454807710133583
1909-03-11,14.599081809402922,3.8739217884539308
1909-03-12,14.706713997198579,3.890404682473495
1909-03-13,14.869523060648726,3.9194664410686775
1909-03-14,15.025358057516696,3.9495025758938263
1909-03-15,15.140629334230958,4.008840145619637
1909-03-16,15.21315073852072,4.02416670796269
1909-03-17,15.30829345671178,4.130497436496725
1909-03-18,15.362027933540212,4.152691656583259
1909-03-19,15.412450633601978,4.2206394318066405
1909-03-20,15.458847977417776,4.372624445618175
1909-03-21,15.539567824429383,4.393302761572949
1909-03-22,15.583657993848652,4.401918699020317
1909-03-23,15.62624549197042,4.422631800816889
1909-03-24,15.675595319191807,4.424099152537291
1909-03-25,15.763804864899592,4.4371936272485595
1909-03-26,15.84199590577794,4.467417711381941
1909-03-27,15.873265874015495,4.488224316200583
1909-03-28,15.912073596855056,4.541278834383363
1909-03-29,15.981779790547495,4.592825566351355
1909-03-30,16.021383022380608,4.60508873026522
1909-03-31,16.025082424246442,4.61431104730287
1909-04-01,16.131214634039566,4.654922367338845
1909-04-02,16.159362902746057,4.645847880172804
1909-04-03,16.20977659208164,4.72416225245696
1909-04-04,16.272135426649083,4.821698154806759
1909-04-05,16.30985588586576,4.900256703426956
1909-04-06,16.32970006543972,4.899104918271101
1909-04-07,16.33243774056709,4.895527070097704
1909-04-08,16.34543238102607,4.8940926141279615
1909-04-09,16.3649900651219,4.891243296029548
1909-04-10,16.387442166649045,4.895812984383099
1909-04-11,16.417272334792752,4.907908232410036
1909-04-12,16.4700039707482,4.918994418561173
1909-04-13,16.517664484622266,4.922107962025673
1909-04-14,16.51330784511487,4.914851170916236
1909-04-15,16.524600672610198,4.9115241028925745
1909-04-16,16.597803472675835,4.914568628078094
1909-04-17,16.690327295764963,4.9823116287120435
1909-04-18,16.68333067068783,4.9808944176846595
1909-04-19,16.675025180920176,4.981091149167324
1909-04-20,16.67380498638085,4.9781406479722445
1909-04-21,16.673811416476582,4.974596749956815
1909-04-22,16.672501779742174,4.965926845378231
1909-04-23,16.67234253206442,4.959697009959884
1909-04-24,16.672599235514447,4.963611455252307
1909-04-25,16.672267876115594,4.963366681565565
1909-04-26,16.67211774160765,4.9645950146631055
1909-04-27,16.67277675919985,4.966812214771444
1909-04-28,16.673546446294107,4.974549758086223
1909-04-29,16.67473224068099,5.0536667457378295
1909-04-30,16.677891918528598,5.040046968891172
1909-05-01,16.680645033682698,5.038565499758155
1909-05-02,16.681422103739575,5.0361765265370755
1909-05-03,16.681568399487084,5.034288734498706
1909-05-04,16.6815111129789,5.032069942198241
1909-05-05,16.682288220088225,5.022427403537195
1909-05-06,16.682740788668927,5.016788369361016
1909-05-07,16.6828456361541,5.012537518725962
1909-05-08,16.682956377096623,5.013056579907241
1909-05-09,16.68333595091537,5.011638796275443
1909-05-10,16.68381428669071,5.001224688481765
1909-05-11,16.68423105751551,4.997300959951507
1909-05-12,16.684350591387968,4.995259405463823
1909-05-13,16.693768383036726,4.992090380422157
1909-05-14,16.779495996245597,4.989761219420908
1909-05-15,16.86637654050231,4.989305139089453
1909-05-16,16.95202340179377,4.987284672691355
1909-05-17,17.044380084087685,5.057346359266915
1909-05-18,17.136555526948364,5.171729921253704
1909-05-19,17.227248263555435,5.291987245054138
1909-05-20,17.31975392290311,5.413380633706204
1909-05-21,17.40763217832896,5.534593454647798
1909-05-22,17.483970077619585,5.651715748478198
1909-05-23,17.56126044039987,5.7814438586987595
1909-05-24,17.630947030051075,5.884797335187583
1909-05-25,17.697849695716165,5.981238982017032
1909-05-26,17.76552296919234,6.080537328411909
1909-05-27,17.831549508961896,6.184388885290982
1909-05-28,17.89703250493629,6.285805190148533
1909-05-29,17.964808231136338,6.374883886859967
1909-05-30,18.0362072171318,6.457382195225623
1909-05-31,18.10177108637302,6.536478096281087
1909-06-01,18.162781660051603,6.616358717705305
1909-06-02,18.196782993677626,6.645997655068179
1909-06-03,18.23065868077467,6.677742493780022
1909-06-04,18.265296120689445,6.7112327164181025
1909-06-05,18.298124172331775,6.742053457334899
1909-06-06,18.33270848088132,6.776115475160909
1909-06-07,18.366998919885795,6.812189601430234
1909-06-08,18.399766419251186,6.856372102806683
1909-06-09,18.430912364612816,6.8987004714662135
1909-06-10,18.456090991333195,6.939716190342871
1909-06-11,18.49139401107915,6.984074689546125
1909-06-12,18.524501204260243,7.030586069224981
1909-06-13,18.56075580002081,7.07853762642695
1909-06-14,18.597692958281698,7.126170357275564
1909-06-15,18.63430722429627,7.175202754539184
1909-06-16,18.673664211979254,7.231750186013283
1909-06-17,18.708421664283687,7.288925294170186
1909-06-18,18.74108526464841,7.3410036174811655
1909-06-19,18.773971190272388,7.3914706352991715
1909-06-20,18.80593452584853,7.442505223789814
1909-06-21,18.836157562136478,7.491415287875871
1909-06-22,18.86480763521331,7.542561363825575
1909-06-23,18.893728116844365,7.593727157158934
1909-06-24,18.920804611842804,7.642597667217046
1909-06-25,18.94704504913133,7.688491198129629
1909-06-26,18.9719063664483,7.732816745765026
1909-06-27,18.995682194109627,7.7754984310138155
1909-06-28,19.020921142052835,7.816356915319016
1909-06-29,19.044758289237624,7.862062730780533
1909-06-30,19.06756761823364,7.906165068773804
1909-07-01,19.08967490711749,7.953079336788631
1909-07-02,19.10967771832041,7.979739161753146
1909-07-03,19.12867943523341,8.005348201592497
1909-07-04,19.146399381061084,8.032402699676535
1909-07-05,19.164614340292186,8.056094799807408
1909-07-06,19.18116040616353,8.079179308379151
1909-07-07,19.198350403043126,8.102956708522607
1909-07-08,19.21559763120135,8.128172218625899
1909-07-09,19.23127867920533,8.154314831016082
1909-07-10,19.246081532182096,8.181278418490958
1909-07-11,19.260441074321385,8.209241911663618
1909-07-12,19.274534870150614,8.234516048063664
1909-07-13,19.286991558257036,8.255435394407524
1909-07-14,19.298633785835705,8.27666812846053
1909-07-15,19.311016456416514,8.297713536385396
1909-07-16,19.323241887217637,8.316722249430601
1909-07-17,19.334037394501635,8.335217080190747
1909-07-18,19.344745498886482,8.353990707309116
1909-07-19,19.356145021303565,8.372751379797293
1909-07-20,19.367371358335376,8.392191450995837
1909-07-21,19.377683021297116,8.409437393850945
1909-07-22,19.38792767097191,8.427183252509002
1909-07-23,19.397926170418984,8.445858354305946
1909-07-24,19.407754440845192,8.463484490084921
1909-07-25,19.418882096645454,8.478406920309668
1909-07-26,19.428534102920118,8.491956776197275
1909-07-27,19.4385016931727,8.50528592061601
1909-07-28,19.447492379928402,8.516953617882836
1909-07-29,19.456828295963565,8.527544082905445
1909-07-30,19.465457453015922,8.537859971135614
1909-07-31,19.474013071163903,8.547599534693646
1909-08-01,19.48191867576464,8.556708740527453
1909-08-02,19.48191867576464,8.556708740527453
1909-08-03,19.48191867576464,8.556708740527453
1909-08-04,19.48191867576464,8.556708740527453
1909-08-05,19.48191867576464,8.556708740527453
1909-08-06,19.48191867576464,8.556708740527453
1909-08-07,19.48191867576464,8.556708740527453
1909-08-08,19.48191867576464,8.556708740527453
1909-08-09,19.48191867576464,8.556708740527453
1909-08-10,19.48191867576464,8.556708740527453
1909-08-11,19.48191867576464,8.556708740527453
1909-08-12,19.48191867576464,8.556708740527453
1909-08-13,19.48191867576464,8.556708740527453
1909-08-14,19.48191867576464,8.556708740527453
1909-08-15,19.48191867576464,8.556708740527453
1909-08-16,19.48191867576464,8.556708740527453
1909-08-17,19.48191867576464,8.556708740527453
1909-08-18,19.48191867576464,8.556708740527453
1909-08-19,19.48191867576464,8.556708740527453
1909-08-20,19.48191867576464,8.556708740527453
1909-08-21,19.48191867576464,8.556708740527453
1909-08-22,19.48191867576464,8.556708740527453
1909-08-23,19.48191867576464,8.556708740527453
1909-08-24,19.48191867576464,8.556708740527453
1909-08-25,19.48191867576464,8.556708740527453
1909-08-26,19.48191867576464,8.556708740527453
1909-08-27,19.48191867576464,8.556708740527453
1909-08-28,19.48191867576464,8.556708740527453
1909-08-29,19.48191867576464,8.556708740527453
1909-08-30,19.48191867576464,8.556708740527453
1909-08-31,19.48191867576464,8.556708740527453
1909-09-01,19.48191867576464,8.556708740527453
1909-09-02,19.48191867576464,8.556708740527453
1909-09-03,19.48191867576464,8.556708740527453
1909-09-04,19.48191867576464,8.556708740527453
1909-09-05,19.48191867576464,8.556708740527453
1909-09-06,19.48191867576464,8.556708740527453
1909-09-07,19.48191867576464,8.556708740527453
1909-09-08,19.48191867576464,8.556708740527453
1909-09-09,19.48191867576464,8.556708740527453
1909-09-10,19.48191867576464,8.556708740527453
1909-09-11,19.48191867576464,8.556708740527453
1909-09-12,19.48191867576464,8.556708740527453
1909-09-13,19.48191867576464,8.556708740527453
1909-09-14,19.48191867576464,8.556708740527453
1909-09-15,19.48191867576464,8.556708740527453
1909-09-16,19.48191867576464,8.556708740527453
1909-09-17,19.48191867576464,8.556708740527453
1909-09-18,19.48191867576464,8.556708740527453
1909-09-19,19.48191867576464,8.556708740527453
1909-09-20,19.48191867576464,8.556708740527453
1909-09-21,19.48191867576464,8.556708740527453
1909-09-22,19.48191867576464,8.556708740527453
1909-09-23,19.48191867576464,8.556708740527453
1909-09-24,19.48191867576464,8.556708740527453
1909-09-25,19.48191867576464,8.556708740527453
1909-09-26,19.48191867576464,8.556708740527453
1909-09-27,19.48191867576464,8.556708740527453
1909-09-28,19.48191867576464,8.556708740527453
1909-09-29,19.48191867576464,8.556708740527453
1909-09-30,19.48191867576464,8.556708740527453
1909-10-01,19.48191867576464,8.556708740527453
1909-10-02,19.48191867576464,8.556708740527453
1909-10-03,19.48191867576464,8.556708740527453
1909-10-04,19.48191867576464,8.556708740527453
1909-10-05,19.48191867576464,8.556708740527453
1909-10-06,19.48191867576464,8.556708740527453
1909-10-07,19.48191867576464,8.556708740527453
1909-10-08,19.48191867576464,8.556708740527453
1909-10-09,19.48191867576464,8.556708740527453
