Year,Month,Day,Hour,reserves
2010,3,31,18,902.14
2010,3,31,19,920.58
2010,3,31,20,874.56
2010,3,31,21,772.1
2010,3,31,22,709.68
2010,3,31,23,667.1
2010,4,1,0,641.66
2010,4,1,1,628.4
2010,4,1,2,625.66
2010,4,1,3,639.9
2010,4,1,4,675.92
2010,4,1,5,782.76
2010,4,1,6,826.56
2010,4,1,7,850.5
2010,4,1,8,860.72
2010,4,1,9,867.06
2010,4,1,10,864.38
2010,4,1,11,858.96
2010,4,1,12,856.92
2010,4,1,13,849
2010,4,1,14,838.5
2010,4,1,15,831.42
2010,4,1,16,827.8
2010,4,1,17,830.22
2010,4,1,18,891.08
2010,4,1,19,915.76
2010,4,1,20,868.98
2010,4,1,21,766.42
2010,4,1,22,703.72
2010,4,1,23,666.74
2010,4,2,0,637.88
2010,4,2,1,621.06
2010,4,2,2,616.6
2010,4,2,3,628.28
2010,4,2,4,656.72
2010,4,2,5,746.36
2010,4,2,6,787.1
2010,4,2,7,821.48
2010,4,2,8,839.28
2010,4,2,9,848.82
2010,4,2,10,847.84
2010,4,2,11,834.6
2010,4,2,12,827.22
2010,4,2,13,813.84
2010,4,2,14,799.64
2010,4,2,15,790.3
2010,4,2,16,787.22
2010,4,2,17,786.16
2010,4,2,18,838.92
2010,4,2,19,858.36
2010,4,2,20,823.02
2010,4,2,21,739.86
2010,4,2,22,686.24
2010,4,2,23,657.2
2010,4,3,0,626.94
2010,4,3,1,609.86
2010,4,3,2,601.08
2010,4,3,3,600.82
2010,4,3,4,605.6
2010,4,3,5,652.44
2010,4,3,6,674.74
2010,4,3,7,719.3
2010,4,3,8,747.34
2010,4,3,9,760.9
2010,4,3,10,758.08
2010,4,3,11,751.42
2010,4,3,12,740.68
2010,4,3,13,731.76
2010,4,3,14,724.86
2010,4,3,15,724.38
2010,4,3,16,731.18
2010,4,3,17,740.26
2010,4,3,18,798.86
2010,4,3,19,827.82
2010,4,3,20,797.82
2010,4,3,21,720.36
2010,4,3,22,670.82
2010,4,3,23,634.7
2010,4,4,0,603.02
2010,4,4,1,585.76
2010,4,4,2,575.98
2010,4,4,3,575
2010,4,4,4,575.74
2010,4,4,5,612.3
2010,4,4,6,623.42
2010,4,4,7,659.12
2010,4,4,8,679.9
2010,4,4,9,687.84
2010,4,4,10,686.52
2010,4,4,11,679.98
2010,4,4,12,669.48
2010,4,4,13,658.26
2010,4,4,14,651.16
2010,4,4,15,653.46
2010,4,4,16,668.3
2010,4,4,17,689.5
2010,4,4,18,758.28
2010,4,4,19,803.02
2010,4,4,20,775.86
2010,4,4,21,696.5
2010,4,4,22,644.46
2010,4,4,23,625.98
2010,4,5,0,604.18
2010,4,5,1,594.46
2010,4,5,2,594.6
2010,4,5,3,608.22
2010,4,5,4,644.4
2010,4,5,5,746.14
2010,4,5,6,803.86
2010,4,5,7,838.64
2010,4,5,8,860.94
2010,4,5,9,874.62
2010,4,5,10,872.94
2010,4,5,11,868.4
2010,4,5,12,863.96
2010,4,5,13,853.58
2010,4,5,14,841.26
2010,4,5,15,834.06
2010,4,5,16,836.22
2010,4,5,17,841.98
2010,4,5,18,896.82
2010,4,5,19,919.56
2010,4,5,20,872.18
2010,4,5,21,767.1
2010,4,5,22,701.72
2010,4,5,23,656.04
2010,4,6,0,631.38
2010,4,6,1,618.2
2010,4,6,2,615.62
2010,4,6,3,628.78
2010,4,6,4,664.82
2010,4,6,5,767.34
2010,4,6,6,820.9
2010,4,6,7,848.28
2010,4,6,8,858.92
2010,4,6,9,869.36
2010,4,6,10,872.48
2010,4,6,11,869.04
2010,4,6,12,867.96
2010,4,6,13,860.1
2010,4,6,14,848.42
2010,4,6,15,837.72
2010,4,6,16,830.46
2010,4,6,17,831.86
2010,4,6,18,885.64
2010,4,6,19,912.82
2010,4,6,20,866.96
2010,4,6,21,762.9
2010,4,6,22,700.02
2010,4,6,23,660.2
2010,4,7,0,635.9
2010,4,7,1,621.9
2010,4,7,2,618.84
2010,4,7,3,631.36
2010,4,7,4,662.76
2010,4,7,5,756.72
2010,4,7,6,806.2
2010,4,7,7,835.32
2010,4,7,8,855.12
2010,4,7,9,872.24
2010,4,7,10,882.32
2010,4,7,11,885.8
2010,4,7,12,891.12
2010,4,7,13,888.34
2010,4,7,14,878.28
2010,4,7,15,864.16
2010,4,7,16,849.34
2010,4,7,17,843
2010,4,7,18,890.5
2010,4,7,19,913.12
2010,4,7,20,864.62
2010,4,7,21,761.66
2010,4,7,22,699.36
2010,4,7,23,662.88
2010,4,8,0,637.16
2010,4,8,1,622.58
2010,4,8,2,621.38
2010,4,8,3,632.76
2010,4,8,4,661.82
2010,4,8,5,756.62
2010,4,8,6,806.96
2010,4,8,7,834.22
2010,4,8,8,858.62
2010,4,8,9,879.64
2010,4,8,10,891.32
2010,4,8,11,896.44
2010,4,8,12,902.74
2010,4,8,13,900.12
2010,4,8,14,889.96
2010,4,8,15,875.8
2010,4,8,16,857.66
2010,4,8,17,846.36
2010,4,8,18,890.28
2010,4,8,19,914.26
2010,4,8,20,867.78
2010,4,8,21,768.6
2010,4,8,22,708.52
2010,4,8,23,670.52
2010,4,9,0,643.9
2010,4,9,1,627.88
2010,4,9,2,622.68
2010,4,9,3,634.48
2010,4,9,4,669.68
2010,4,9,5,756.86
2010,4,9,6,803.8
2010,4,9,7,837.22
2010,4,9,8,854.58
2010,4,9,9,872.94
2010,4,9,10,879.88
2010,4,9,11,879.04
2010,4,9,12,879.4
2010,4,9,13,871.66
2010,4,9,14,857.66
2010,4,9,15,841.32
2010,4,9,16,822.98
2010,4,9,17,809.4
2010,4,9,18,848.44
2010,4,9,19,875.74
2010,4,9,20,842.26
2010,4,9,21,759.88
2010,4,9,22,707.28
2010,4,9,23,666.24
2010,4,10,0,636.42
2010,4,10,1,618.02
2010,4,10,2,608.9
2010,4,10,3,609.66
2010,4,10,4,613
2010,4,10,5,641.02
2010,4,10,6,656.42
2010,4,10,7,704.38
2010,4,10,8,740.12
2010,4,10,9,760.16
2010,4,10,10,764.44
2010,4,10,11,761.14
2010,4,10,12,753.16
2010,4,10,13,745.38
2010,4,10,14,739.84
2010,4,10,15,739.34
2010,4,10,16,740.48
2010,4,10,17,743.38
2010,4,10,18,787.94
2010,4,10,19,819.68
2010,4,10,20,793.1
2010,4,10,21,729.88
2010,4,10,22,682.46
2010,4,10,23,645.82
2010,4,11,0,616.64
2010,4,11,1,599.1
2010,4,11,2,590.82
2010,4,11,3,590.54
2010,4,11,4,592.86
2010,4,11,5,620.92
2010,4,11,6,630.52
2010,4,11,7,671.58
2010,4,11,8,692
2010,4,11,9,711.96
2010,4,11,10,721.48
2010,4,11,11,724.18
2010,4,11,12,721.8
2010,4,11,13,718.58
2010,4,11,14,718.1
2010,4,11,15,723.04
2010,4,11,16,734.84
2010,4,11,17,746.66
2010,4,11,18,796.16
2010,4,11,19,829.98
2010,4,11,20,794.78
2010,4,11,21,719.96
2010,4,11,22,670.12
2010,4,11,23,631.72
2010,4,12,0,607.44
2010,4,12,1,595.66
2010,4,12,2,595
2010,4,12,3,611.36
2010,4,12,4,648.66
2010,4,12,5,732.82
2010,4,12,6,780.3
2010,4,12,7,817.8
2010,4,12,8,845.04
2010,4,12,9,862.04
2010,4,12,10,866
2010,4,12,11,862.4
2010,4,12,12,859.16
2010,4,12,13,849.8
2010,4,12,14,841.28
2010,4,12,15,835.16
2010,4,12,16,834.4
2010,4,12,17,836.64
2010,4,12,18,878.66
2010,4,12,19,906.6
2010,4,12,20,861.62
2010,4,12,21,768.6
2010,4,12,22,704.04
2010,4,12,23,661.94
2010,4,13,0,632.82
2010,4,13,1,618.18
2010,4,13,2,615.32
2010,4,13,3,630.4
2010,4,13,4,668.52
2010,4,13,5,757.66
2010,4,13,6,802.74
2010,4,13,7,835.04
2010,4,13,8,854.42
2010,4,13,9,867.82
2010,4,13,10,870.04
2010,4,13,11,866.16
2010,4,13,12,861.52
2010,4,13,13,853.38
2010,4,13,14,842.24
2010,4,13,15,835.84
2010,4,13,16,830.46
2010,4,13,17,834.88
2010,4,13,18,884.58
2010,4,13,19,917.38
2010,4,13,20,863
2010,4,13,21,764.16
2010,4,13,22,704.68
2010,4,13,23,663.66
2010,4,14,0,636.02
2010,4,14,1,621.34
2010,4,14,2,616.76
2010,4,14,3,629.84
2010,4,14,4,672.16
2010,4,14,5,759.4
2010,4,14,6,803.66
2010,4,14,7,833.82
2010,4,14,8,854.84
2010,4,14,9,870.7
2010,4,14,10,875.76
2010,4,14,11,874.26
2010,4,14,12,874.84
2010,4,14,13,869.3
2010,4,14,14,858.74
2010,4,14,15,847.82
2010,4,14,16,837.44
2010,4,14,17,834.48
2010,4,14,18,875.2
2010,4,14,19,905.52
2010,4,14,20,862.42
2010,4,14,21,768.24
2010,4,14,22,706.86
2010,4,14,23,670.96
2010,4,15,0,644.82
2010,4,15,1,629.04
2010,4,15,2,624.66
2010,4,15,3,637.82
2010,4,15,4,677.82
2010,4,15,5,761.5
2010,4,15,6,801.88
2010,4,15,7,834
2010,4,15,8,855.7
2010,4,15,9,872.64
2010,4,15,10,878.34
2010,4,15,11,874.9
2010,4,15,12,875.88
2010,4,15,13,871.06
2010,4,15,14,860.92
2010,4,15,15,850.24
2010,4,15,16,836.94
2010,4,15,17,829.82
2010,4,15,18,871.68
2010,4,15,19,903.86
2010,4,15,20,864
2010,4,15,21,765.58
2010,4,15,22,705.14
2010,4,15,23,670.04
2010,4,16,0,644.18
2010,4,16,1,627.28
2010,4,16,2,622.64
2010,4,16,3,635.02
2010,4,16,4,673.16
2010,4,16,5,756.86
2010,4,16,6,805.44
2010,4,16,7,838.96
2010,4,16,8,858.52
2010,4,16,9,870.2
2010,4,16,10,874.04
2010,4,16,11,869.84
2010,4,16,12,864.48
2010,4,16,13,856.88
2010,4,16,14,844.44
2010,4,16,15,831.6
2010,4,16,16,815.26
2010,4,16,17,805.84
2010,4,16,18,836.68
2010,4,16,19,869.6
2010,4,16,20,845.24
2010,4,16,21,764.5
2010,4,16,22,711
2010,4,16,23,664.46
2010,4,17,0,632.18
2010,4,17,1,612.6
2010,4,17,2,603.12
2010,4,17,3,603.58
2010,4,17,4,612.24
2010,4,17,5,637.72
2010,4,17,6,654.52
2010,4,17,7,700.16
2010,4,17,8,740.3
2010,4,17,9,767.56
2010,4,17,10,780.2
2010,4,17,11,782.66
2010,4,17,12,774.44
2010,4,17,13,772.92
2010,4,17,14,771.22
2010,4,17,15,769.64
2010,4,17,16,765.86
2010,4,17,17,762.68
2010,4,17,18,794.46
2010,4,17,19,838.9
2010,4,17,20,822.24
2010,4,17,21,745.52
2010,4,17,22,690.42
2010,4,17,23,645.06
2010,4,18,0,615.1
2010,4,18,1,595.8
2010,4,18,2,586.1
2010,4,18,3,584.5
2010,4,18,4,580.18
2010,4,18,5,598.14
2010,4,18,6,610.92
2010,4,18,7,655.18
2010,4,18,8,693.46
2010,4,18,9,721.32
2010,4,18,10,740.62
2010,4,18,11,752.54
2010,4,18,12,753.6
2010,4,18,13,758
2010,4,18,14,760.88
2010,4,18,15,762.68
2010,4,18,16,765.58
2010,4,18,17,769.98
2010,4,18,18,805.88
2010,4,18,19,838.6
2010,4,18,20,807.62
2010,4,18,21,722.88
2010,4,18,22,672.4
2010,4,18,23,628.06
2010,4,19,0,604.94
2010,4,19,1,592.5
2010,4,19,2,590.68
2010,4,19,3,606.06
2010,4,19,4,647.72
2010,4,19,5,735.32
2010,4,19,6,786.28
2010,4,19,7,818.4
2010,4,19,8,847.24
2010,4,19,9,871.82
2010,4,19,10,883.72
2010,4,19,11,886.28
2010,4,19,12,883.48
2010,4,19,13,879.88
2010,4,19,14,872.56
2010,4,19,15,861.04
2010,4,19,16,848.72
2010,4,19,17,840.96
2010,4,19,18,873.64
2010,4,19,19,918.88
2010,4,19,20,883.88
2010,4,19,21,777.02
2010,4,19,22,703.9
2010,4,19,23,649.3
2010,4,20,0,621.42
2010,4,20,1,605.66
2010,4,20,2,601.16
2010,4,20,3,615.44
2010,4,20,4,657.18
2010,4,20,5,748.48
2010,4,20,6,799.28
2010,4,20,7,829.6
2010,4,20,8,851.82
2010,4,20,9,867.74
2010,4,20,10,871.52
2010,4,20,11,868.12
2010,4,20,12,865.64
2010,4,20,13,857.7
2010,4,20,14,847.44
2010,4,20,15,837.56
2010,4,20,16,831.82
2010,4,20,17,831.86
2010,4,20,18,871.6
2010,4,20,19,911.76
2010,4,20,20,870.88
2010,4,20,21,768.28
2010,4,20,22,704.02
2010,4,20,23,655.32
2010,4,21,0,626.84
2010,4,21,1,612.1
2010,4,21,2,608.38
2010,4,21,3,623.18
2010,4,21,4,665.64
2010,4,21,5,753.64
2010,4,21,6,811.66
2010,4,21,7,840.9
2010,4,21,8,860.2
2010,4,21,9,873.86
2010,4,21,10,874.06
2010,4,21,11,862.18
2010,4,21,12,847.18
2010,4,21,13,838.6
2010,4,21,14,830.12
2010,4,21,15,824.44
2010,4,21,16,821
2010,4,21,17,821.3
2010,4,21,18,856.04
2010,4,21,19,898.34
2010,4,21,20,865.48
2010,4,21,21,769.46
2010,4,21,22,706.6
2010,4,21,23,662.32
2010,4,22,0,634.88
2010,4,22,1,619.52
2010,4,22,2,616.16
2010,4,22,3,630.42
2010,4,22,4,672.48
2010,4,22,5,759.16
2010,4,22,6,806.88
2010,4,22,7,834.36
2010,4,22,8,850.9
2010,4,22,9,862.88
2010,4,22,10,863.28
2010,4,22,11,856.46
2010,4,22,12,848.62
2010,4,22,13,841.82
2010,4,22,14,833.4
2010,4,22,15,826.66
2010,4,22,16,817.08
2010,4,22,17,816.24
2010,4,22,18,853.8
2010,4,22,19,896.16
2010,4,22,20,856.7
2010,4,22,21,762.14
2010,4,22,22,701.06
2010,4,22,23,666.52
2010,4,23,0,637.82
2010,4,23,1,621.96
2010,4,23,2,618.86
2010,4,23,3,632.26
2010,4,23,4,674
2010,4,23,5,762.4
2010,4,23,6,814.96
2010,4,23,7,843.18
2010,4,23,8,864.02
2010,4,23,9,883.52
2010,4,23,10,893.3
2010,4,23,11,882.54
2010,4,23,12,869.24
2010,4,23,13,862.48
2010,4,23,14,851.1
2010,4,23,15,838.98
2010,4,23,16,825.18
2010,4,23,17,813.72
2010,4,23,18,837.26
2010,4,23,19,877.5
2010,4,23,20,852.6
2010,4,23,21,769.02
2010,4,23,22,709.82
2010,4,23,23,661.96
2010,4,24,0,630
2010,4,24,1,610.48
2010,4,24,2,601.6
2010,4,24,3,601.9
2010,4,24,4,614.16
2010,4,24,5,643.7
2010,4,24,6,663.02
2010,4,24,7,708.82
2010,4,24,8,743.24
2010,4,24,9,765.24
2010,4,24,10,773.86
2010,4,24,11,769.86
2010,4,24,12,758.38
2010,4,24,13,755.4
2010,4,24,14,752.64
2010,4,24,15,751.6
2010,4,24,16,749.96
2010,4,24,17,749.78
2010,4,24,18,776.92
2010,4,24,19,817.22
2010,4,24,20,798.4
2010,4,24,21,726.96
2010,4,24,22,679.42
2010,4,24,23,642
2010,4,25,0,611.38
2010,4,25,1,592.22
2010,4,25,2,583.08
2010,4,25,3,581.48
2010,4,25,4,586.02
2010,4,25,5,604.02
2010,4,25,6,614.86
2010,4,25,7,658.26
2010,4,25,8,694.74
2010,4,25,9,720.98
2010,4,25,10,740.78
2010,4,25,11,751.34
2010,4,25,12,747.66
2010,4,25,13,752.76
2010,4,25,14,756.8
2010,4,25,15,760.54
2010,4,25,16,765.46
2010,4,25,17,769.7
2010,4,25,18,798.02
2010,4,25,19,837.24
2010,4,25,20,806.48
2010,4,25,21,718.84
2010,4,25,22,667.38
2010,4,25,23,629.32
2010,4,26,0,603.82
2010,4,26,1,590.52
2010,4,26,2,589.1
2010,4,26,3,603.38
2010,4,26,4,647.92
2010,4,26,5,735.04
2010,4,26,6,790.14
2010,4,26,7,829.42
2010,4,26,8,861.26
2010,4,26,9,889.72
2010,4,26,10,908.56
2010,4,26,11,913.94
2010,4,26,12,917.32
2010,4,26,13,919.64
2010,4,26,14,916.28
2010,4,26,15,907.34
2010,4,26,16,893.04
2010,4,26,17,878.26
2010,4,26,18,894.22
2010,4,26,19,927.48
2010,4,26,20,885.6
2010,4,26,21,779.14
2010,4,26,22,711.46
2010,4,26,23,658.24
2010,4,27,0,629.74
2010,4,27,1,612.96
2010,4,27,2,608.34
2010,4,27,3,620.86
2010,4,27,4,662.44
2010,4,27,5,748.14
2010,4,27,6,804.78
2010,4,27,7,838.68
2010,4,27,8,863.74
2010,4,27,9,885.86
2010,4,27,10,897.92
2010,4,27,11,902.74
2010,4,27,12,907.8
2010,4,27,13,904.1
2010,4,27,14,896.38
2010,4,27,15,885.06
2010,4,27,16,870
2010,4,27,17,857.94
2010,4,27,18,877.74
2010,4,27,19,914.54
2010,4,27,20,868.78
2010,4,27,21,766.94
2010,4,27,22,704.94
2010,4,27,23,655.78
2010,4,28,0,627.38
2010,4,28,1,611.88
2010,4,28,2,607.6
2010,4,28,3,620.7
2010,4,28,4,663.74
2010,4,28,5,751.6
2010,4,28,6,813.66
2010,4,28,7,837.92
2010,4,28,8,858.02
2010,4,28,9,873.92
2010,4,28,10,878.58
2010,4,28,11,870.14
2010,4,28,12,857.52
2010,4,28,13,849.54
2010,4,28,14,838.5
2010,4,28,15,828.48
2010,4,28,16,823.2
2010,4,28,17,822.76
2010,4,28,18,849.24
2010,4,28,19,892.2
2010,4,28,20,861.02
2010,4,28,21,764.06
2010,4,28,22,694.36
2010,4,28,23,647.42
2010,4,29,0,619.9
2010,4,29,1,605.38
2010,4,29,2,602.56
2010,4,29,3,616.38
2010,4,29,4,661.32
2010,4,29,5,758.54
2010,4,29,6,819.76
2010,4,29,7,844.66
2010,4,29,8,859.8
2010,4,29,9,871.9
2010,4,29,10,874.26
2010,4,29,11,862.78
2010,4,29,12,851.38
2010,4,29,13,843.38
2010,4,29,14,832.22
2010,4,29,15,822.58
2010,4,29,16,815.92
2010,4,29,17,813.98
2010,4,29,18,842.08
2010,4,29,19,887
2010,4,29,20,856.98
2010,4,29,21,762.38
2010,4,29,22,694.32
2010,4,29,23,653.16
2010,4,30,0,626.56
2010,4,30,1,611.54
2010,4,30,2,608.82
2010,4,30,3,622.08
2010,4,30,4,665.66
2010,4,30,5,755.5
2010,4,30,6,811.44
2010,4,30,7,839.22
2010,4,30,8,855.7
2010,4,30,9,868.52
2010,4,30,10,871.2
2010,4,30,11,863.46
2010,4,30,12,849.8
2010,4,30,13,840.86
2010,4,30,14,827.28
2010,4,30,15,813.32
2010,4,30,16,800.54
2010,4,30,17,790.66
2010,4,30,18,811.56
2010,4,30,19,856.24
2010,4,30,20,835.02
2010,4,30,21,755.22
2010,4,30,22,696.88
2010,4,30,23,655.54
2010,5,1,0,624.44
2010,5,1,1,605.78
2010,5,1,2,597.32
2010,5,1,3,599.4
2010,5,1,4,611.74
2010,5,1,5,644.22
2010,5,1,6,672.08
2010,5,1,7,718
2010,5,1,8,749.5
2010,5,1,9,770.56
2010,5,1,10,775.98
2010,5,1,11,770.42
2010,5,1,12,754.82
2010,5,1,13,750.16
2010,5,1,14,746.68
2010,5,1,15,743.78
2010,5,1,16,743.34
2010,5,1,17,743.74
2010,5,1,18,767.64
2010,5,1,19,816.84
2010,5,1,20,797.88
2010,5,1,21,724.9
2010,5,1,22,676.58
2010,5,1,23,637.84
2010,5,2,0,607.98
2010,5,2,1,589.72
2010,5,2,2,580.92
2010,5,2,3,580.14
2010,5,2,4,583.74
2010,5,2,5,597.1
2010,5,2,6,614.72
2010,5,2,7,653.74
2010,5,2,8,687.86
2010,5,2,9,712.7
2010,5,2,10,729.02
2010,5,2,11,736.82
2010,5,2,12,739.6
2010,5,2,13,742.28
2010,5,2,14,744.86
2010,5,2,15,747.94
2010,5,2,16,755.52
2010,5,2,17,761.72
2010,5,2,18,789.18
2010,5,2,19,842.14
2010,5,2,20,806.9
2010,5,2,21,717.56
2010,5,2,22,664.38
2010,5,2,23,626.46
2010,5,3,0,600.14
2010,5,3,1,588.3
2010,5,3,2,586.18
2010,5,3,3,601.82
2010,5,3,4,644.74
2010,5,3,5,732.08
2010,5,3,6,795.04
2010,5,3,7,836.54
2010,5,3,8,868.44
2010,5,3,9,900.58
2010,5,3,10,919.6
2010,5,3,11,927.52
2010,5,3,12,930.74
2010,5,3,13,935.36
2010,5,3,14,933.36
2010,5,3,15,923.52
2010,5,3,16,907.26
2010,5,3,17,888.38
2010,5,3,18,899.16
2010,5,3,19,937.34
2010,5,3,20,894.94
2010,5,3,21,784.8
2010,5,3,22,714.34
2010,5,3,23,664.76
2010,5,4,0,637.26
2010,5,4,1,620.74
2010,5,4,2,615.3
2010,5,4,3,628.52
2010,5,4,4,669.34
2010,5,4,5,750.3
2010,5,4,6,808.8
2010,5,4,7,842.32
2010,5,4,8,873.08
2010,5,4,9,898.74
2010,5,4,10,915.68
2010,5,4,11,922.34
2010,5,4,12,935.44
2010,5,4,13,938.4
2010,5,4,14,933.82
2010,5,4,15,922.62
2010,5,4,16,903.44
2010,5,4,17,884.38
2010,5,4,18,895.44
2010,5,4,19,933.66
2010,5,4,20,892.8
2010,5,4,21,786.98
2010,5,4,22,721.2
2010,5,4,23,674.34
2010,5,5,0,643.58
2010,5,5,1,626.62
2010,5,5,2,621.62
2010,5,5,3,631.86
2010,5,5,4,661.66
2010,5,5,5,742.3
2010,5,5,6,809.58
2010,5,5,7,846.52
2010,5,5,8,876.14
2010,5,5,9,904.36
2010,5,5,10,922.54
2010,5,5,11,931.54
2010,5,5,12,942.1
2010,5,5,13,946.2
2010,5,5,14,940.58
2010,5,5,15,928.66
2010,5,5,16,909.68
2010,5,5,17,891.92
2010,5,5,18,903.28
2010,5,5,19,943.14
2010,5,5,20,899.38
2010,5,5,21,788.36
2010,5,5,22,721.16
2010,5,5,23,678.02
2010,5,6,0,650.78
2010,5,6,1,634.26
2010,5,6,2,629.08
2010,5,6,3,640.66
2010,5,6,4,671.06
2010,5,6,5,751.44
2010,5,6,6,818.52
2010,5,6,7,851.54
2010,5,6,8,879.24
2010,5,6,9,905.48
2010,5,6,10,919.46
2010,5,6,11,924.54
2010,5,6,12,932.26
2010,5,6,13,933.54
2010,5,6,14,926.92
2010,5,6,15,914.88
2010,5,6,16,896.48
2010,5,6,17,880.54
2010,5,6,18,894.02
2010,5,6,19,936.72
2010,5,6,20,898.34
2010,5,6,21,785.42
2010,5,6,22,717.74
2010,5,6,23,675.48
2010,5,7,0,647.3
2010,5,7,1,630.28
2010,5,7,2,624.92
2010,5,7,3,637.3
2010,5,7,4,675.82
2010,5,7,5,759.2
2010,5,7,6,815.18
2010,5,7,7,848.84
2010,5,7,8,878.28
2010,5,7,9,904.14
2010,5,7,10,916.64
2010,5,7,11,918.88
2010,5,7,12,919.86
2010,5,7,13,919.54
2010,5,7,14,911.28
2010,5,7,15,897.44
2010,5,7,16,875.98
2010,5,7,17,852.58
2010,5,7,18,859.58
2010,5,7,19,901.08
2010,5,7,20,872.5
2010,5,7,21,781.88
2010,5,7,22,720.64
2010,5,7,23,665.04
2010,5,8,0,630.64
2010,5,8,1,610.14
2010,5,8,2,599.58
2010,5,8,3,598.46
2010,5,8,4,608.46
2010,5,8,5,637.64
2010,5,8,6,668.5
2010,5,8,7,718.32
2010,5,8,8,760.36
2010,5,8,9,785.64
2010,5,8,10,797.1
2010,5,8,11,799.24
2010,5,8,12,795.04
2010,5,8,13,792.86
2010,5,8,14,790.5
2010,5,8,15,788.7
2010,5,8,16,785.26
2010,5,8,17,779.46
2010,5,8,18,793.18
2010,5,8,19,839.04
2010,5,8,20,818.68
2010,5,8,21,742.54
2010,5,8,22,691.7
2010,5,8,23,647.62
2010,5,9,0,618
2010,5,9,1,599.1
2010,5,9,2,594.04
2010,5,9,3,595.68
2010,5,9,4,601.46
2010,5,9,5,615.76
2010,5,9,6,639.76
2010,5,9,7,688.08
2010,5,9,8,713.74
2010,5,9,9,727.08
2010,5,9,10,737.08
2010,5,9,11,735.04
2010,5,9,12,726.5
2010,5,9,13,723.48
2010,5,9,14,722.14
2010,5,9,15,725.82
2010,5,9,16,739.46
2010,5,9,17,751.6
2010,5,9,18,781.32
2010,5,9,19,838.58
2010,5,9,20,807.68
2010,5,9,21,717.28
2010,5,9,22,661.68
2010,5,9,23,649
2010,5,10,0,624.72
2010,5,10,1,612.58
2010,5,10,2,610.28
2010,5,10,3,621.84
2010,5,10,4,661.28
2010,5,10,5,737.92
2010,5,10,6,796.36
2010,5,10,7,832.52
2010,5,10,8,859.96
2010,5,10,9,877.64
2010,5,10,10,884.92
2010,5,10,11,882.74
2010,5,10,12,878.52
2010,5,10,13,871.94
2010,5,10,14,862.48
2010,5,10,15,852.04
2010,5,10,16,845.22
2010,5,10,17,840.2
2010,5,10,18,859.46
2010,5,10,19,904.74
2010,5,10,20,872.94
2010,5,10,21,775
2010,5,10,22,712.52
2010,5,10,23,664.88
2010,5,11,0,638.42
2010,5,11,1,623.74
2010,5,11,2,620.16
2010,5,11,3,633.7
2010,5,11,4,675.02
2010,5,11,5,759.86
2010,5,11,6,818.88
2010,5,11,7,849.74
2010,5,11,8,869.74
2010,5,11,9,886.62
2010,5,11,10,890.72
2010,5,11,11,886.64
2010,5,11,12,882.4
2010,5,11,13,876.64
2010,5,11,14,866.3
2010,5,11,15,855.84
2010,5,11,16,845.82
2010,5,11,17,839.46
2010,5,11,18,859.74
2010,5,11,19,905.64
2010,5,11,20,875.38
2010,5,11,21,776.16
2010,5,11,22,707.78
2010,5,11,23,669.06
2010,5,12,0,642.1
2010,5,12,1,626.66
2010,5,12,2,621.92
2010,5,12,3,634.56
2010,5,12,4,668.04
2010,5,12,5,748.42
2010,5,12,6,816.88
2010,5,12,7,847.72
2010,5,12,8,870.42
2010,5,12,9,892.3
2010,5,12,10,902.66
2010,5,12,11,905.3
2010,5,12,12,903.7
2010,5,12,13,902.06
2010,5,12,14,894.08
2010,5,12,15,881.7
2010,5,12,16,866.52
2010,5,12,17,853.3
2010,5,12,18,866.36
2010,5,12,19,910.3
2010,5,12,20,882.86
2010,5,12,21,785.16
2010,5,12,22,722.16
2010,5,12,23,680.54
2010,5,13,0,652.32
2010,5,13,1,638.1
2010,5,13,2,633.02
2010,5,13,3,644.36
2010,5,13,4,671.14
2010,5,13,5,748.76
2010,5,13,6,815.4
2010,5,13,7,846.6
2010,5,13,8,876.04
2010,5,13,9,902.58
2010,5,13,10,918.56
2010,5,13,11,922.72
2010,5,13,12,924.92
2010,5,13,13,926.64
2010,5,13,14,921.48
2010,5,13,15,911.02
2010,5,13,16,893.44
2010,5,13,17,874.84
2010,5,13,18,888.2
2010,5,13,19,932.94
2010,5,13,20,900.94
2010,5,13,21,796.22
2010,5,13,22,729.42
2010,5,13,23,686.38
2010,5,14,0,655.1
2010,5,14,1,637.96
2010,5,14,2,631.3
2010,5,14,3,642.72
2010,5,14,4,673.28
2010,5,14,5,743.18
2010,5,14,6,807.52
2010,5,14,7,847.22
2010,5,14,8,879.3
2010,5,14,9,909.78
2010,5,14,10,927.74
2010,5,14,11,934.88
2010,5,14,12,937.16
2010,5,14,13,939.62
2010,5,14,14,934.72
2010,5,14,15,923.72
2010,5,14,16,902.04
2010,5,14,17,875.18
2010,5,14,18,877.12
2010,5,14,19,917.42
2010,5,14,20,892.52
2010,5,14,21,802.36
2010,5,14,22,741.7
2010,5,14,23,692.32
2010,5,15,0,658.76
2010,5,15,1,637.5
2010,5,15,2,625.54
2010,5,15,3,624.42
2010,5,15,4,620.82
2010,5,15,5,636.74
2010,5,15,6,672.8
2010,5,15,7,725.08
2010,5,15,8,767.28
2010,5,15,9,800.34
2010,5,15,10,818.22
2010,5,15,11,825.7
2010,5,15,12,823.2
2010,5,15,13,827.94
2010,5,15,14,831.64
2010,5,15,15,833.64
2010,5,15,16,829.06
